group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 4096,BLAKE3_STD,,,,11307.0,ns,2
bench atonce with size 4096,BLAKE3_STD,,,,22216.0,ns,4
bench atonce with size 4096,BLAKE3_STD,,,,33471.0,ns,6
bench atonce with size 4096,BLAKE3_STD,,,,44457.0,ns,8
bench atonce with size 4096,BLAKE3_STD,,,,76184.0,ns,10
bench atonce with size 4096,BLAKE3_STD,,,,120177.0,ns,12
bench atonce with size 4096,BLAKE3_STD,,,,77905.0,ns,14
bench atonce with size 4096,BLAKE3_STD,,,,129362.0,ns,16
bench atonce with size 4096,BLAKE3_STD,,,,213919.0,ns,18
bench atonce with size 4096,BLAKE3_STD,,,,129388.0,ns,20
bench atonce with size 4096,BLAKE3_STD,,,,120174.0,ns,22
bench atonce with size 4096,BLAKE3_STD,,,,131058.0,ns,24
bench atonce with size 4096,BLAKE3_STD,,,,141934.0,ns,26
bench atonce with size 4096,BLAKE3_STD,,,,152896.0,ns,28
bench atonce with size 4096,BLAKE3_STD,,,,163682.0,ns,30
bench atonce with size 4096,BLAKE3_STD,,,,174570.0,ns,32
bench atonce with size 4096,BLAKE3_STD,,,,185478.0,ns,34
bench atonce with size 4096,BLAKE3_STD,,,,295523.0,ns,36
bench atonce with size 4096,BLAKE3_STD,,,,410459.0,ns,38
bench atonce with size 4096,BLAKE3_STD,,,,260362.0,ns,40
bench atonce with size 4096,BLAKE3_STD,,,,234547.0,ns,42
bench atonce with size 4096,BLAKE3_STD,,,,246736.0,ns,44
bench atonce with size 4096,BLAKE3_STD,,,,316778.0,ns,46
bench atonce with size 4096,BLAKE3_STD,,,,358624.0,ns,48
bench atonce with size 4096,BLAKE3_STD,,,,379305.0,ns,50
bench atonce with size 4096,BLAKE3_STD,,,,348079.0,ns,52
bench atonce with size 4096,BLAKE3_STD,,,,474112.0,ns,54
bench atonce with size 4096,BLAKE3_STD,,,,350708.0,ns,56
bench atonce with size 4096,BLAKE3_STD,,,,335813.0,ns,58
bench atonce with size 4096,BLAKE3_STD,,,,487632.0,ns,60
bench atonce with size 4096,BLAKE3_STD,,,,431925.0,ns,62
bench atonce with size 4096,BLAKE3_STD,,,,417285.0,ns,64
bench atonce with size 4096,BLAKE3_STD,,,,666989.0,ns,66
bench atonce with size 4096,BLAKE3_STD,,,,470071.0,ns,68
bench atonce with size 4096,BLAKE3_STD,,,,682068.0,ns,70
bench atonce with size 4096,BLAKE3_STD,,,,477347.0,ns,72
bench atonce with size 4096,BLAKE3_STD,,,,410272.0,ns,74
bench atonce with size 4096,BLAKE3_STD,,,,423129.0,ns,76
bench atonce with size 4096,BLAKE3_STD,,,,432207.0,ns,78
bench atonce with size 4096,BLAKE3_STD,,,,458976.0,ns,80
bench atonce with size 4096,BLAKE3_STD,,,,466827.0,ns,82
bench atonce with size 4096,BLAKE3_STD,,,,478294.0,ns,84
bench atonce with size 4096,BLAKE3_STD,,,,489461.0,ns,86
bench atonce with size 4096,BLAKE3_STD,,,,503279.0,ns,88
bench atonce with size 4096,BLAKE3_STD,,,,518960.0,ns,90
bench atonce with size 4096,BLAKE3_STD,,,,528841.0,ns,92
bench atonce with size 4096,BLAKE3_STD,,,,646676.0,ns,94
bench atonce with size 4096,BLAKE3_STD,,,,551009.0,ns,96
bench atonce with size 4096,BLAKE3_STD,,,,581391.0,ns,98
bench atonce with size 4096,BLAKE3_STD,,,,591468.0,ns,100
bench atonce with size 4096,BLAKE3_STD,,,,582298.0,ns,102
bench atonce with size 4096,BLAKE3_STD,,,,593874.0,ns,104
bench atonce with size 4096,BLAKE3_STD,,,,605106.0,ns,106
bench atonce with size 4096,BLAKE3_STD,,,,617314.0,ns,108
bench atonce with size 4096,BLAKE3_STD,,,,628167.0,ns,110
bench atonce with size 4096,BLAKE3_STD,,,,794231.0,ns,112
bench atonce with size 4096,BLAKE3_STD,,,,649807.0,ns,114
bench atonce with size 4096,BLAKE3_STD,,,,660836.0,ns,116
bench atonce with size 4096,BLAKE3_STD,,,,727112.0,ns,118
bench atonce with size 4096,BLAKE3_STD,,,,707177.0,ns,120
bench atonce with size 4096,BLAKE3_STD,,,,695381.0,ns,122
bench atonce with size 4096,BLAKE3_STD,,,,687686.0,ns,124
bench atonce with size 4096,BLAKE3_STD,,,,698995.0,ns,126
bench atonce with size 4096,BLAKE3_STD,,,,709858.0,ns,128
bench atonce with size 4096,BLAKE3_STD,,,,834688.0,ns,130
bench atonce with size 4096,BLAKE3_STD,,,,1178978.0,ns,132
bench atonce with size 4096,BLAKE3_STD,,,,1060274.0,ns,134
bench atonce with size 4096,BLAKE3_STD,,,,795501.0,ns,136
bench atonce with size 4096,BLAKE3_STD,,,,810234.0,ns,138
bench atonce with size 4096,BLAKE3_STD,,,,818808.0,ns,140
bench atonce with size 4096,BLAKE3_STD,,,,833848.0,ns,142
bench atonce with size 4096,BLAKE3_STD,,,,1045685.0,ns,144
bench atonce with size 4096,BLAKE3_STD,,,,887003.0,ns,146
bench atonce with size 4096,BLAKE3_STD,,,,885526.0,ns,148
bench atonce with size 4096,BLAKE3_STD,,,,854084.0,ns,150
bench atonce with size 4096,BLAKE3_STD,,,,865535.0,ns,152
bench atonce with size 4096,BLAKE3_STD,,,,876219.0,ns,154
bench atonce with size 4096,BLAKE3_STD,,,,1008474.0,ns,156
bench atonce with size 4096,BLAKE3_STD,,,,899646.0,ns,158
bench atonce with size 4096,BLAKE3_STD,,,,935300.0,ns,160
bench atonce with size 4096,BLAKE3_STD,,,,976331.0,ns,162
bench atonce with size 4096,BLAKE3_STD,,,,933496.0,ns,164
bench atonce with size 4096,BLAKE3_STD,,,,944846.0,ns,166
bench atonce with size 4096,BLAKE3_STD,,,,956587.0,ns,168
bench atonce with size 4096,BLAKE3_STD,,,,967873.0,ns,170
bench atonce with size 4096,BLAKE3_STD,,,,979145.0,ns,172
bench atonce with size 4096,BLAKE3_STD,,,,991601.0,ns,174
bench atonce with size 4096,BLAKE3_STD,,,,1001622.0,ns,176
bench atonce with size 4096,BLAKE3_STD,,,,1012906.0,ns,178
bench atonce with size 4096,BLAKE3_STD,,,,1025490.0,ns,180
bench atonce with size 4096,BLAKE3_STD,,,,1047137.0,ns,182
bench atonce with size 4096,BLAKE3_STD,,,,1019856.0,ns,184
bench atonce with size 4096,BLAKE3_STD,,,,1031246.0,ns,186
bench atonce with size 4096,BLAKE3_STD,,,,1078459.0,ns,188
bench atonce with size 4096,BLAKE3_STD,,,,1053434.0,ns,190
bench atonce with size 4096,BLAKE3_STD,,,,1064356.0,ns,192
bench atonce with size 4096,BLAKE3_STD,,,,1075641.0,ns,194
bench atonce with size 4096,BLAKE3_STD,,,,1086582.0,ns,196
bench atonce with size 4096,BLAKE3_STD,,,,1265847.0,ns,198
bench atonce with size 4096,BLAKE3_STD,,,,1108595.0,ns,200
bench atonce with size 4096,BLAKE3_STD,,,,1119862.0,ns,202
bench atonce with size 4096,BLAKE3_STD,,,,1131056.0,ns,204
bench atonce with size 4096,BLAKE3_STD,,,,1141649.0,ns,206
bench atonce with size 4096,BLAKE3_STD,,,,1153339.0,ns,208
bench atonce with size 4096,BLAKE3_STD,,,,1200139.0,ns,210
bench atonce with size 4096,BLAKE3_STD,,,,1175445.0,ns,212
bench atonce with size 4096,BLAKE3_STD,,,,1186403.0,ns,214
bench atonce with size 4096,BLAKE3_STD,,,,1198324.0,ns,216
bench atonce with size 4096,BLAKE3_STD,,,,1208624.0,ns,218
bench atonce with size 4096,BLAKE3_STD,,,,1219470.0,ns,220
bench atonce with size 4096,BLAKE3_STD,,,,1230889.0,ns,222
bench atonce with size 4096,BLAKE3_STD,,,,1241711.0,ns,224
bench atonce with size 4096,BLAKE3_STD,,,,1291043.0,ns,226
bench atonce with size 4096,BLAKE3_STD,,,,1263933.0,ns,228
bench atonce with size 4096,BLAKE3_STD,,,,1274880.0,ns,230
bench atonce with size 4096,BLAKE3_STD,,,,1287236.0,ns,232
bench atonce with size 4096,BLAKE3_STD,,,,1297154.0,ns,234
bench atonce with size 4096,BLAKE3_STD,,,,1344474.0,ns,236
bench atonce with size 4096,BLAKE3_STD,,,,1319454.0,ns,238
bench atonce with size 4096,BLAKE3_STD,,,,1366765.0,ns,240
bench atonce with size 4096,BLAKE3_STD,,,,1341703.0,ns,242
bench atonce with size 4096,BLAKE3_STD,,,,1480591.0,ns,244
bench atonce with size 4096,BLAKE3_STD,,,,1446093.0,ns,246
bench atonce with size 4096,BLAKE3_STD,,,,1374982.0,ns,248
bench atonce with size 4096,BLAKE3_STD,,,,1385863.0,ns,250
bench atonce with size 4096,BLAKE3_STD,,,,1433058.0,ns,252
bench atonce with size 4096,BLAKE3_STD,,,,1444223.0,ns,254
bench atonce with size 4096,BLAKE3_STD,,,,1456830.0,ns,256
bench atonce with size 4096,BLAKE3_STD,,,,1429611.0,ns,258
bench atonce with size 4096,BLAKE3_STD,,,,1497231.0,ns,260
bench atonce with size 4096,BLAKE3_STD,,,,1452267.0,ns,262
bench atonce with size 4096,BLAKE3_STD,,,,1463234.0,ns,264
bench atonce with size 4096,BLAKE3_STD,,,,1474387.0,ns,266
bench atonce with size 4096,BLAKE3_STD,,,,1485558.0,ns,268
bench atonce with size 4096,BLAKE3_STD,,,,1540574.0,ns,270
bench atonce with size 4096,BLAKE3_STD,,,,1507907.0,ns,272
bench atonce with size 4096,BLAKE3_STD,,,,1519932.0,ns,274
bench atonce with size 4096,BLAKE3_STD,,,,1530043.0,ns,276
bench atonce with size 4096,BLAKE3_STD,,,,1580218.0,ns,278
bench atonce with size 4096,BLAKE3_STD,,,,1552071.0,ns,280
bench atonce with size 4096,BLAKE3_STD,,,,1563450.0,ns,282
bench atonce with size 4096,BLAKE3_STD,,,,1574417.0,ns,284
bench atonce with size 4096,BLAKE3_STD,,,,1657772.0,ns,286
bench atonce with size 4096,BLAKE3_STD,,,,1598196.0,ns,288
bench atonce with size 4096,BLAKE3_STD,,,,1607160.0,ns,290
bench atonce with size 4096,BLAKE3_STD,,,,1618933.0,ns,292
bench atonce with size 4096,BLAKE3_STD,,,,1666311.0,ns,294
bench atonce with size 4096,BLAKE3_STD,,,,1713051.0,ns,296
bench atonce with size 4096,BLAKE3_STD,,,,1651858.0,ns,298
bench atonce with size 4096,BLAKE3_STD,,,,1707923.0,ns,300
bench atonce with size 4096,BLAKE3_STD,,,,1674094.0,ns,302
bench atonce with size 4096,BLAKE3_STD,,,,1685211.0,ns,304
bench atonce with size 4096,BLAKE3_STD,,,,1696227.0,ns,306
bench atonce with size 4096,BLAKE3_STD,,,,1751454.0,ns,308
bench atonce with size 4096,BLAKE3_STD,,,,1719244.0,ns,310
bench atonce with size 4096,BLAKE3_STD,,,,1729473.0,ns,312
bench atonce with size 4096,BLAKE3_STD,,,,1740930.0,ns,314
bench atonce with size 4096,BLAKE3_STD,,,,1795252.0,ns,316
bench atonce with size 4096,BLAKE3_STD,,,,1763928.0,ns,318
bench atonce with size 4096,BLAKE3_STD,,,,1773807.0,ns,320
bench atonce with size 4096,BLAKE3_STD,,,,1829761.0,ns,322
bench atonce with size 4096,BLAKE3_STD,,,,1795859.0,ns,324
bench atonce with size 4096,BLAKE3_STD,,,,1807283.0,ns,326
bench atonce with size 4096,BLAKE3_STD,,,,1818295.0,ns,328
bench atonce with size 4096,BLAKE3_STD,,,,1869144.0,ns,330
bench atonce with size 4096,BLAKE3_STD,,,,1840658.0,ns,332
bench atonce with size 4096,BLAKE3_STD,,,,1852559.0,ns,334
bench atonce with size 4096,BLAKE3_STD,,,,2012476.0,ns,336
bench atonce with size 4096,BLAKE3_STD,,,,1873800.0,ns,338
bench atonce with size 4096,BLAKE3_STD,,,,1884973.0,ns,340
bench atonce with size 4096,BLAKE3_STD,,,,1939799.0,ns,342
bench atonce with size 4096,BLAKE3_STD,,,,1908063.0,ns,344
bench atonce with size 4096,BLAKE3_STD,,,,1918092.0,ns,346
bench atonce with size 4096,BLAKE3_STD,,,,2226708.0,ns,348
bench atonce with size 4096,BLAKE3_STD,,,,1976074.0,ns,350
bench atonce with size 4096,BLAKE3_STD,,,,1951285.0,ns,352
bench atonce with size 4096,BLAKE3_STD,,,,2737590.0,ns,354
bench atonce with size 4096,BLAKE3_STD,,,,2388745.0,ns,356
bench atonce with size 4096,BLAKE3_STD,,,,2057610.0,ns,358
bench atonce with size 4096,BLAKE3_STD,,,,1995747.0,ns,360
bench atonce with size 4096,BLAKE3_STD,,,,2150822.0,ns,362
bench atonce with size 4096,BLAKE3_STD,,,,2076026.0,ns,364
bench atonce with size 4096,BLAKE3_STD,,,,2084786.0,ns,366
bench atonce with size 4096,BLAKE3_STD,,,,2097949.0,ns,368
bench atonce with size 4096,BLAKE3_STD,,,,2142447.0,ns,370
bench atonce with size 4096,BLAKE3_STD,,,,2257185.0,ns,372
bench atonce with size 4096,BLAKE3_STD,,,,2072979.0,ns,374
bench atonce with size 4096,BLAKE3_STD,,,,2122186.0,ns,376
bench atonce with size 4096,BLAKE3_STD,,,,2181938.0,ns,378
bench atonce with size 4096,BLAKE3_STD,,,,2180786.0,ns,380
bench atonce with size 4096,BLAKE3_STD,,,,2216270.0,ns,382
bench atonce with size 4096,BLAKE3_STD,,,,2132827.0,ns,384
bench atonce with size 4096,BLAKE3_STD,,,,2139875.0,ns,386
