group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 65536,BLAKE3_STD,,,,6112035.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,6914931.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,6556381.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5540059.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5343394.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5282885.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5283648.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5182875.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5027391.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5167224.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5464120.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5072819.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5266999.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5062544.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5006321.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4893917.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4986324.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5035476.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4928129.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4989479.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4936126.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5163180.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5096461.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5106898.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4930043.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4963343.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5336082.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4923993.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5087026.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,5173664.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4985569.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4955832.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4973836.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4897617.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4930666.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4995523.0,ns,75
bench atonce with size 65536,BLAKE3_STD,,,,4905445.0,ns,75
