group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 32768,BLAKE2S,,,,8226606.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,6255461.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5346410.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,6197470.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5052109.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5096815.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5143072.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5023443.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4986190.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5041652.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5445984.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5014877.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5257468.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5346934.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5406657.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5074634.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5060210.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4974288.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5457550.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5172551.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5253352.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4890037.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4911141.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5262772.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4800987.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4834196.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5592806.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5768470.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5512529.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5550920.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4892199.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4924404.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4888200.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5607054.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,6201309.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5374596.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4947068.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5038166.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5080122.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4877379.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5088059.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5139809.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4843049.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4855990.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,6324312.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5236698.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5160800.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5125223.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4975646.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,4924083.0,ns,50
bench atonce with size 32768,BLAKE2S,,,,5029851.0,ns,50
