group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 1024,BLAKE2S,,,,12289.0,ns,4
bench atonce with size 1024,BLAKE2S,,,,23953.0,ns,8
bench atonce with size 1024,BLAKE2S,,,,36016.0,ns,12
bench atonce with size 1024,BLAKE2S,,,,47984.0,ns,16
bench atonce with size 1024,BLAKE2S,,,,101190.0,ns,20
bench atonce with size 1024,BLAKE2S,,,,103411.0,ns,24
bench atonce with size 1024,BLAKE2S,,,,84247.0,ns,28
bench atonce with size 1024,BLAKE2S,,,,115669.0,ns,32
bench atonce with size 1024,BLAKE2S,,,,171672.0,ns,36
bench atonce with size 1024,BLAKE2S,,,,215393.0,ns,40
bench atonce with size 1024,BLAKE2S,,,,329663.0,ns,44
bench atonce with size 1024,BLAKE2S,,,,211581.0,ns,48
bench atonce with size 1024,BLAKE2S,,,,155750.0,ns,52
bench atonce with size 1024,BLAKE2S,,,,167793.0,ns,56
bench atonce with size 1024,BLAKE2S,,,,179690.0,ns,60
bench atonce with size 1024,BLAKE2S,,,,191667.0,ns,64
bench atonce with size 1024,BLAKE2S,,,,314718.0,ns,68
bench atonce with size 1024,BLAKE2S,,,,428199.0,ns,72
bench atonce with size 1024,BLAKE2S,,,,227770.0,ns,76
bench atonce with size 1024,BLAKE2S,,,,240491.0,ns,80
bench atonce with size 1024,BLAKE2S,,,,253566.0,ns,84
bench atonce with size 1024,BLAKE2S,,,,358587.0,ns,88
bench atonce with size 1024,BLAKE2S,,,,296249.0,ns,92
bench atonce with size 1024,BLAKE2S,,,,384334.0,ns,96
bench atonce with size 1024,BLAKE2S,,,,365442.0,ns,100
bench atonce with size 1024,BLAKE2S,,,,315552.0,ns,104
bench atonce with size 1024,BLAKE2S,,,,327016.0,ns,108
bench atonce with size 1024,BLAKE2S,,,,385628.0,ns,112
bench atonce with size 1024,BLAKE2S,,,,436895.0,ns,116
bench atonce with size 1024,BLAKE2S,,,,495604.0,ns,120
bench atonce with size 1024,BLAKE2S,,,,453658.0,ns,124
bench atonce with size 1024,BLAKE2S,,,,511089.0,ns,128
bench atonce with size 1024,BLAKE2S,,,,509979.0,ns,132
bench atonce with size 1024,BLAKE2S,,,,624211.0,ns,136
bench atonce with size 1024,BLAKE2S,,,,471319.0,ns,140
bench atonce with size 1024,BLAKE2S,,,,443016.0,ns,144
bench atonce with size 1024,BLAKE2S,,,,455448.0,ns,148
bench atonce with size 1024,BLAKE2S,,,,467711.0,ns,152
bench atonce with size 1024,BLAKE2S,,,,482039.0,ns,156
bench atonce with size 1024,BLAKE2S,,,,492324.0,ns,160
bench atonce with size 1024,BLAKE2S,,,,504557.0,ns,164
bench atonce with size 1024,BLAKE2S,,,,518764.0,ns,168
bench atonce with size 1024,BLAKE2S,,,,529551.0,ns,172
bench atonce with size 1024,BLAKE2S,,,,541602.0,ns,176
bench atonce with size 1024,BLAKE2S,,,,553794.0,ns,180
bench atonce with size 1024,BLAKE2S,,,,566189.0,ns,184
bench atonce with size 1024,BLAKE2S,,,,578520.0,ns,188
bench atonce with size 1024,BLAKE2S,,,,591106.0,ns,192
bench atonce with size 1024,BLAKE2S,,,,602963.0,ns,196
bench atonce with size 1024,BLAKE2S,,,,615616.0,ns,200
bench atonce with size 1024,BLAKE2S,,,,627607.0,ns,204
bench atonce with size 1024,BLAKE2S,,,,863793.0,ns,208
bench atonce with size 1024,BLAKE2S,,,,663057.0,ns,212
bench atonce with size 1024,BLAKE2S,,,,895080.0,ns,216
bench atonce with size 1024,BLAKE2S,,,,676503.0,ns,220
bench atonce with size 1024,BLAKE2S,,,,726929.0,ns,224
bench atonce with size 1024,BLAKE2S,,,,701275.0,ns,228
bench atonce with size 1024,BLAKE2S,,,,715015.0,ns,232
bench atonce with size 1024,BLAKE2S,,,,876792.0,ns,236
bench atonce with size 1024,BLAKE2S,,,,838215.0,ns,240
bench atonce with size 1024,BLAKE2S,,,,1118232.0,ns,244
bench atonce with size 1024,BLAKE2S,,,,905656.0,ns,248
bench atonce with size 1024,BLAKE2S,,,,775158.0,ns,252
bench atonce with size 1024,BLAKE2S,,,,789287.0,ns,256
bench atonce with size 1024,BLAKE2S,,,,799942.0,ns,260
bench atonce with size 1024,BLAKE2S,,,,812400.0,ns,264
bench atonce with size 1024,BLAKE2S,,,,823910.0,ns,268
bench atonce with size 1024,BLAKE2S,,,,836910.0,ns,272
bench atonce with size 1024,BLAKE2S,,,,848965.0,ns,276
bench atonce with size 1024,BLAKE2S,,,,861570.0,ns,280
bench atonce with size 1024,BLAKE2S,,,,873447.0,ns,284
bench atonce with size 1024,BLAKE2S,,,,885697.0,ns,288
bench atonce with size 1024,BLAKE2S,,,,898052.0,ns,292
bench atonce with size 1024,BLAKE2S,,,,938736.0,ns,296
bench atonce with size 1024,BLAKE2S,,,,988662.0,ns,300
bench atonce with size 1024,BLAKE2S,,,,946228.0,ns,304
bench atonce with size 1024,BLAKE2S,,,,922705.0,ns,308
bench atonce with size 1024,BLAKE2S,,,,1138547.0,ns,312
bench atonce with size 1024,BLAKE2S,,,,946735.0,ns,316
bench atonce with size 1024,BLAKE2S,,,,1153700.0,ns,320
bench atonce with size 1024,BLAKE2S,,,,970574.0,ns,324
bench atonce with size 1024,BLAKE2S,,,,982481.0,ns,328
bench atonce with size 1024,BLAKE2S,,,,1030703.0,ns,332
bench atonce with size 1024,BLAKE2S,,,,1007117.0,ns,336
bench atonce with size 1024,BLAKE2S,,,,1020655.0,ns,340
bench atonce with size 1024,BLAKE2S,,,,1067775.0,ns,344
bench atonce with size 1024,BLAKE2S,,,,1043206.0,ns,348
bench atonce with size 1024,BLAKE2S,,,,1054755.0,ns,352
bench atonce with size 1024,BLAKE2S,,,,1066560.0,ns,356
bench atonce with size 1024,BLAKE2S,,,,1078860.0,ns,360
