group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 16384,SHA384,,,,5402033.0,ns,133
bench atonce with size 16384,SHA384,,,,5434310.0,ns,133
bench atonce with size 16384,SHA384,,,,5101607.0,ns,133
bench atonce with size 16384,SHA384,,,,5811738.0,ns,133
bench atonce with size 16384,SHA384,,,,5507103.0,ns,133
bench atonce with size 16384,SHA384,,,,5046800.0,ns,133
bench atonce with size 16384,SHA384,,,,5802954.0,ns,133
bench atonce with size 16384,SHA384,,,,5149667.0,ns,133
bench atonce with size 16384,SHA384,,,,5075781.0,ns,133
bench atonce with size 16384,SHA384,,,,5752391.0,ns,133
bench atonce with size 16384,SHA384,,,,4948417.0,ns,133
bench atonce with size 16384,SHA384,,,,5028550.0,ns,133
bench atonce with size 16384,SHA384,,,,4912803.0,ns,133
bench atonce with size 16384,SHA384,,,,4913811.0,ns,133
bench atonce with size 16384,SHA384,,,,4911496.0,ns,133
bench atonce with size 16384,SHA384,,,,4913303.0,ns,133
bench atonce with size 16384,SHA384,,,,5201235.0,ns,133
bench atonce with size 16384,SHA384,,,,4949976.0,ns,133
bench atonce with size 16384,SHA384,,,,5021504.0,ns,133
bench atonce with size 16384,SHA384,,,,5122168.0,ns,133
bench atonce with size 16384,SHA384,,,,5343752.0,ns,133
bench atonce with size 16384,SHA384,,,,5611345.0,ns,133
bench atonce with size 16384,SHA384,,,,5492066.0,ns,133
bench atonce with size 16384,SHA384,,,,5125393.0,ns,133
bench atonce with size 16384,SHA384,,,,5082501.0,ns,133
bench atonce with size 16384,SHA384,,,,5077867.0,ns,133
bench atonce with size 16384,SHA384,,,,4971866.0,ns,133
bench atonce with size 16384,SHA384,,,,4971269.0,ns,133
bench atonce with size 16384,SHA384,,,,4912352.0,ns,133
bench atonce with size 16384,SHA384,,,,4950904.0,ns,133
bench atonce with size 16384,SHA384,,,,5062091.0,ns,133
bench atonce with size 16384,SHA384,,,,4955418.0,ns,133
bench atonce with size 16384,SHA384,,,,5228946.0,ns,133
bench atonce with size 16384,SHA384,,,,4968652.0,ns,133
bench atonce with size 16384,SHA384,,,,4951874.0,ns,133
bench atonce with size 16384,SHA384,,,,5079077.0,ns,133
bench atonce with size 16384,SHA384,,,,4947849.0,ns,133
bench atonce with size 16384,SHA384,,,,4947127.0,ns,133
bench atonce with size 16384,SHA384,,,,5007043.0,ns,133
bench atonce with size 16384,SHA384,,,,4911974.0,ns,133
bench atonce with size 16384,SHA384,,,,5060275.0,ns,133
bench atonce with size 16384,SHA384,,,,4955042.0,ns,133
bench atonce with size 16384,SHA384,,,,5149112.0,ns,133
bench atonce with size 16384,SHA384,,,,4912637.0,ns,133
bench atonce with size 16384,SHA384,,,,4970416.0,ns,133
bench atonce with size 16384,SHA384,,,,5027677.0,ns,133
bench atonce with size 16384,SHA384,,,,5104111.0,ns,133
bench atonce with size 16384,SHA384,,,,4948185.0,ns,133
bench atonce with size 16384,SHA384,,,,4949043.0,ns,133
bench atonce with size 16384,SHA384,,,,4947984.0,ns,133
bench atonce with size 16384,SHA384,,,,4951059.0,ns,133
bench atonce with size 16384,SHA384,,,,4909743.0,ns,133
bench atonce with size 16384,SHA384,,,,4948221.0,ns,133
bench atonce with size 16384,SHA384,,,,5050858.0,ns,133
bench atonce with size 16384,SHA384,,,,5372209.0,ns,133
bench atonce with size 16384,SHA384,,,,4951629.0,ns,133
bench atonce with size 16384,SHA384,,,,4914687.0,ns,133
bench atonce with size 16384,SHA384,,,,5095006.0,ns,133
bench atonce with size 16384,SHA384,,,,4949243.0,ns,133
bench atonce with size 16384,SHA384,,,,4949962.0,ns,133
bench atonce with size 16384,SHA384,,,,4985894.0,ns,133
bench atonce with size 16384,SHA384,,,,4987749.0,ns,133
bench atonce with size 16384,SHA384,,,,4948710.0,ns,133
bench atonce with size 16384,SHA384,,,,5023258.0,ns,133
bench atonce with size 16384,SHA384,,,,4948598.0,ns,133
bench atonce with size 16384,SHA384,,,,5030579.0,ns,133
bench atonce with size 16384,SHA384,,,,4913228.0,ns,133
bench atonce with size 16384,SHA384,,,,4952488.0,ns,133
bench atonce with size 16384,SHA384,,,,5218656.0,ns,133
bench atonce with size 16384,SHA384,,,,5026603.0,ns,133
bench atonce with size 16384,SHA384,,,,5590916.0,ns,133
bench atonce with size 16384,SHA384,,,,4948191.0,ns,133
bench atonce with size 16384,SHA384,,,,5124094.0,ns,133
bench atonce with size 16384,SHA384,,,,4951460.0,ns,133
bench atonce with size 16384,SHA384,,,,5026334.0,ns,133
bench atonce with size 16384,SHA384,,,,4949304.0,ns,133
bench atonce with size 16384,SHA384,,,,4948297.0,ns,133
bench atonce with size 16384,SHA384,,,,4945810.0,ns,133
bench atonce with size 16384,SHA384,,,,4909165.0,ns,133
bench atonce with size 16384,SHA384,,,,4985397.0,ns,133
bench atonce with size 16384,SHA384,,,,4948469.0,ns,133
bench atonce with size 16384,SHA384,,,,4950219.0,ns,133
bench atonce with size 16384,SHA384,,,,5165381.0,ns,133
bench atonce with size 16384,SHA384,,,,4910172.0,ns,133
bench atonce with size 16384,SHA384,,,,4949276.0,ns,133
bench atonce with size 16384,SHA384,,,,4948807.0,ns,133
bench atonce with size 16384,SHA384,,,,4946466.0,ns,133
bench atonce with size 16384,SHA384,,,,4949200.0,ns,133
bench atonce with size 16384,SHA384,,,,4911389.0,ns,133
bench atonce with size 16384,SHA384,,,,4949940.0,ns,133
bench atonce with size 16384,SHA384,,,,4947889.0,ns,133
bench atonce with size 16384,SHA384,,,,4949228.0,ns,133
bench atonce with size 16384,SHA384,,,,5345426.0,ns,133
bench atonce with size 16384,SHA384,,,,4970780.0,ns,133
bench atonce with size 16384,SHA384,,,,4911551.0,ns,133
bench atonce with size 16384,SHA384,,,,5097402.0,ns,133
bench atonce with size 16384,SHA384,,,,4949265.0,ns,133
bench atonce with size 16384,SHA384,,,,4989209.0,ns,133
bench atonce with size 16384,SHA384,,,,5108676.0,ns,133
bench atonce with size 16384,SHA384,,,,4909926.0,ns,133
bench atonce with size 16384,SHA384,,,,4987282.0,ns,133
bench atonce with size 16384,SHA384,,,,4973299.0,ns,133
bench atonce with size 16384,SHA384,,,,4951799.0,ns,133
bench atonce with size 16384,SHA384,,,,4957775.0,ns,133
bench atonce with size 16384,SHA384,,,,4911452.0,ns,133
bench atonce with size 16384,SHA384,,,,4955023.0,ns,133
bench atonce with size 16384,SHA384,,,,5012776.0,ns,133
bench atonce with size 16384,SHA384,,,,5025828.0,ns,133
bench atonce with size 16384,SHA384,,,,5024973.0,ns,133
bench atonce with size 16384,SHA384,,,,4911153.0,ns,133
bench atonce with size 16384,SHA384,,,,4983107.0,ns,133
bench atonce with size 16384,SHA384,,,,4948848.0,ns,133
bench atonce with size 16384,SHA384,,,,4985920.0,ns,133
bench atonce with size 16384,SHA384,,,,4948747.0,ns,133
bench atonce with size 16384,SHA384,,,,4910244.0,ns,133
bench atonce with size 16384,SHA384,,,,4947841.0,ns,133
bench atonce with size 16384,SHA384,,,,4946638.0,ns,133
bench atonce with size 16384,SHA384,,,,4983725.0,ns,133
bench atonce with size 16384,SHA384,,,,4908691.0,ns,133
bench atonce with size 16384,SHA384,,,,5064981.0,ns,133
bench atonce with size 16384,SHA384,,,,4984706.0,ns,133
bench atonce with size 16384,SHA384,,,,4948187.0,ns,133
bench atonce with size 16384,SHA384,,,,4966934.0,ns,133
bench atonce with size 16384,SHA384,,,,5399730.0,ns,133
bench atonce with size 16384,SHA384,,,,4912282.0,ns,133
bench atonce with size 16384,SHA384,,,,4950378.0,ns,133
bench atonce with size 16384,SHA384,,,,4914778.0,ns,133
bench atonce with size 16384,SHA384,,,,4915640.0,ns,133
bench atonce with size 16384,SHA384,,,,5072075.0,ns,133
bench atonce with size 16384,SHA384,,,,5025858.0,ns,133
bench atonce with size 16384,SHA384,,,,4949229.0,ns,133
bench atonce with size 16384,SHA384,,,,5057768.0,ns,133
bench atonce with size 16384,SHA384,,,,5057594.0,ns,133
bench atonce with size 16384,SHA384,,,,4911885.0,ns,133
bench atonce with size 16384,SHA384,,,,4913164.0,ns,133
bench atonce with size 16384,SHA384,,,,4912342.0,ns,133
bench atonce with size 16384,SHA384,,,,4949824.0,ns,133
bench atonce with size 16384,SHA384,,,,4912800.0,ns,133
bench atonce with size 16384,SHA384,,,,4950458.0,ns,133
bench atonce with size 16384,SHA384,,,,4912611.0,ns,133
bench atonce with size 16384,SHA384,,,,4950274.0,ns,133
bench atonce with size 16384,SHA384,,,,4914493.0,ns,133
bench atonce with size 16384,SHA384,,,,5011019.0,ns,133
bench atonce with size 16384,SHA384,,,,4914078.0,ns,133
bench atonce with size 16384,SHA384,,,,4913954.0,ns,133
bench atonce with size 16384,SHA384,,,,4915188.0,ns,133
bench atonce with size 16384,SHA384,,,,5060219.0,ns,133
bench atonce with size 16384,SHA384,,,,4990936.0,ns,133
bench atonce with size 16384,SHA384,,,,4947905.0,ns,133
bench atonce with size 16384,SHA384,,,,4911707.0,ns,133
bench atonce with size 16384,SHA384,,,,4983453.0,ns,133
bench atonce with size 16384,SHA384,,,,4914394.0,ns,133
bench atonce with size 16384,SHA384,,,,5028344.0,ns,133
bench atonce with size 16384,SHA384,,,,4914413.0,ns,133
bench atonce with size 16384,SHA384,,,,4914209.0,ns,133
bench atonce with size 16384,SHA384,,,,4914556.0,ns,133
bench atonce with size 16384,SHA384,,,,4948942.0,ns,133
bench atonce with size 16384,SHA384,,,,5154182.0,ns,133
bench atonce with size 16384,SHA384,,,,4911234.0,ns,133
bench atonce with size 16384,SHA384,,,,4949229.0,ns,133
bench atonce with size 16384,SHA384,,,,4948387.0,ns,133
bench atonce with size 16384,SHA384,,,,4914288.0,ns,133
bench atonce with size 16384,SHA384,,,,4912218.0,ns,133
bench atonce with size 16384,SHA384,,,,4960645.0,ns,133
bench atonce with size 16384,SHA384,,,,4952189.0,ns,133
bench atonce with size 16384,SHA384,,,,4915326.0,ns,133
bench atonce with size 16384,SHA384,,,,4913442.0,ns,133
bench atonce with size 16384,SHA384,,,,4953408.0,ns,133
bench atonce with size 16384,SHA384,,,,5075138.0,ns,133
bench atonce with size 16384,SHA384,,,,5116073.0,ns,133
bench atonce with size 16384,SHA384,,,,5075059.0,ns,133
bench atonce with size 16384,SHA384,,,,4915071.0,ns,133
bench atonce with size 16384,SHA384,,,,4951617.0,ns,133
bench atonce with size 16384,SHA384,,,,4913445.0,ns,133
bench atonce with size 16384,SHA384,,,,4915080.0,ns,133
bench atonce with size 16384,SHA384,,,,5026444.0,ns,133
bench atonce with size 16384,SHA384,,,,4951993.0,ns,133
bench atonce with size 16384,SHA384,,,,4913682.0,ns,133
bench atonce with size 16384,SHA384,,,,4914280.0,ns,133
bench atonce with size 16384,SHA384,,,,4913256.0,ns,133
bench atonce with size 16384,SHA384,,,,4950994.0,ns,133
bench atonce with size 16384,SHA384,,,,4950330.0,ns,133
bench atonce with size 16384,SHA384,,,,5178229.0,ns,133
bench atonce with size 16384,SHA384,,,,4988323.0,ns,133
bench atonce with size 16384,SHA384,,,,5007355.0,ns,133
bench atonce with size 16384,SHA384,,,,4987554.0,ns,133
bench atonce with size 16384,SHA384,,,,4914922.0,ns,133
bench atonce with size 16384,SHA384,,,,4950898.0,ns,133
bench atonce with size 16384,SHA384,,,,4992283.0,ns,133
bench atonce with size 16384,SHA384,,,,4949666.0,ns,133
bench atonce with size 16384,SHA384,,,,5126166.0,ns,133
bench atonce with size 16384,SHA384,,,,4911058.0,ns,133
bench atonce with size 16384,SHA384,,,,4988955.0,ns,133
bench atonce with size 16384,SHA384,,,,5357876.0,ns,133
bench atonce with size 16384,SHA384,,,,4955242.0,ns,133
bench atonce with size 16384,SHA384,,,,5112146.0,ns,133
bench atonce with size 16384,SHA384,,,,4910748.0,ns,133
bench atonce with size 16384,SHA384,,,,4945751.0,ns,133
bench atonce with size 16384,SHA384,,,,4947424.0,ns,133
bench atonce with size 16384,SHA384,,,,5063152.0,ns,133
bench atonce with size 16384,SHA384,,,,5155328.0,ns,133
bench atonce with size 16384,SHA384,,,,4912589.0,ns,133
bench atonce with size 16384,SHA384,,,,5061134.0,ns,133
bench atonce with size 16384,SHA384,,,,4949055.0,ns,133
bench atonce with size 16384,SHA384,,,,5140085.0,ns,133
bench atonce with size 16384,SHA384,,,,4951276.0,ns,133
bench atonce with size 16384,SHA384,,,,4952174.0,ns,133
bench atonce with size 16384,SHA384,,,,5059250.0,ns,133
bench atonce with size 16384,SHA384,,,,4951216.0,ns,133
bench atonce with size 16384,SHA384,,,,5090043.0,ns,133
bench atonce with size 16384,SHA384,,,,6065969.0,ns,133
bench atonce with size 16384,SHA384,,,,5340329.0,ns,133
bench atonce with size 16384,SHA384,,,,4982083.0,ns,133
bench atonce with size 16384,SHA384,,,,5392830.0,ns,133
bench atonce with size 16384,SHA384,,,,4952071.0,ns,133
bench atonce with size 16384,SHA384,,,,4947832.0,ns,133
bench atonce with size 16384,SHA384,,,,5067277.0,ns,133
bench atonce with size 16384,SHA384,,,,4946290.0,ns,133
bench atonce with size 16384,SHA384,,,,4987901.0,ns,133
bench atonce with size 16384,SHA384,,,,4971277.0,ns,133
bench atonce with size 16384,SHA384,,,,5077472.0,ns,133
bench atonce with size 16384,SHA384,,,,4909072.0,ns,133
bench atonce with size 16384,SHA384,,,,4992389.0,ns,133
bench atonce with size 16384,SHA384,,,,4954748.0,ns,133
bench atonce with size 16384,SHA384,,,,4947524.0,ns,133
bench atonce with size 16384,SHA384,,,,4911381.0,ns,133
bench atonce with size 16384,SHA384,,,,4949010.0,ns,133
bench atonce with size 16384,SHA384,,,,4949126.0,ns,133
bench atonce with size 16384,SHA384,,,,5050690.0,ns,133
bench atonce with size 16384,SHA384,,,,5024192.0,ns,133
bench atonce with size 16384,SHA384,,,,4947886.0,ns,133
bench atonce with size 16384,SHA384,,,,4956287.0,ns,133
bench atonce with size 16384,SHA384,,,,4988669.0,ns,133
bench atonce with size 16384,SHA384,,,,5129405.0,ns,133
bench atonce with size 16384,SHA384,,,,5138115.0,ns,133
bench atonce with size 16384,SHA384,,,,4993578.0,ns,133
bench atonce with size 16384,SHA384,,,,5007979.0,ns,133
bench atonce with size 16384,SHA384,,,,4945598.0,ns,133
bench atonce with size 16384,SHA384,,,,4947774.0,ns,133
bench atonce with size 16384,SHA384,,,,4946802.0,ns,133
bench atonce with size 16384,SHA384,,,,4948574.0,ns,133
bench atonce with size 16384,SHA384,,,,4910871.0,ns,133
bench atonce with size 16384,SHA384,,,,4949070.0,ns,133
bench atonce with size 16384,SHA384,,,,4982756.0,ns,133
bench atonce with size 16384,SHA384,,,,4949271.0,ns,133
bench atonce with size 16384,SHA384,,,,4950396.0,ns,133
bench atonce with size 16384,SHA384,,,,4949551.0,ns,133
bench atonce with size 16384,SHA384,,,,6506199.0,ns,133
bench atonce with size 16384,SHA384,,,,5806238.0,ns,133
bench atonce with size 16384,SHA384,,,,5905506.0,ns,133
bench atonce with size 16384,SHA384,,,,6203227.0,ns,133
