group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 4096,BLAKE2B,,,,10240.0,ns,2
bench atonce with size 4096,BLAKE2B,,,,19734.0,ns,4
bench atonce with size 4096,BLAKE2B,,,,30111.0,ns,6
bench atonce with size 4096,BLAKE2B,,,,39868.0,ns,8
bench atonce with size 4096,BLAKE2B,,,,89283.0,ns,10
bench atonce with size 4096,BLAKE2B,,,,76446.0,ns,12
bench atonce with size 4096,BLAKE2B,,,,86406.0,ns,14
bench atonce with size 4096,BLAKE2B,,,,119050.0,ns,16
bench atonce with size 4096,BLAKE2B,,,,130349.0,ns,18
bench atonce with size 4096,BLAKE2B,,,,141277.0,ns,20
bench atonce with size 4096,BLAKE2B,,,,126355.0,ns,22
bench atonce with size 4096,BLAKE2B,,,,118297.0,ns,24
bench atonce with size 4096,BLAKE2B,,,,128185.0,ns,26
bench atonce with size 4096,BLAKE2B,,,,138029.0,ns,28
bench atonce with size 4096,BLAKE2B,,,,147957.0,ns,30
bench atonce with size 4096,BLAKE2B,,,,157847.0,ns,32
bench atonce with size 4096,BLAKE2B,,,,167683.0,ns,34
bench atonce with size 4096,BLAKE2B,,,,177557.0,ns,36
bench atonce with size 4096,BLAKE2B,,,,276729.0,ns,38
bench atonce with size 4096,BLAKE2B,,,,342699.0,ns,40
bench atonce with size 4096,BLAKE2B,,,,210529.0,ns,42
bench atonce with size 4096,BLAKE2B,,,,218776.0,ns,44
bench atonce with size 4096,BLAKE2B,,,,230478.0,ns,46
bench atonce with size 4096,BLAKE2B,,,,299614.0,ns,48
bench atonce with size 4096,BLAKE2B,,,,340615.0,ns,50
bench atonce with size 4096,BLAKE2B,,,,338630.0,ns,52
bench atonce with size 4096,BLAKE2B,,,,291446.0,ns,54
bench atonce with size 4096,BLAKE2B,,,,338154.0,ns,56
bench atonce with size 4096,BLAKE2B,,,,289150.0,ns,58
bench atonce with size 4096,BLAKE2B,,,,298774.0,ns,60
bench atonce with size 4096,BLAKE2B,,,,331172.0,ns,62
bench atonce with size 4096,BLAKE2B,,,,426198.0,ns,64
bench atonce with size 4096,BLAKE2B,,,,399707.0,ns,66
bench atonce with size 4096,BLAKE2B,,,,495781.0,ns,68
bench atonce with size 4096,BLAKE2B,,,,576642.0,ns,70
bench atonce with size 4096,BLAKE2B,,,,516903.0,ns,72
bench atonce with size 4096,BLAKE2B,,,,589485.0,ns,74
bench atonce with size 4096,BLAKE2B,,,,484480.0,ns,76
bench atonce with size 4096,BLAKE2B,,,,395158.0,ns,78
bench atonce with size 4096,BLAKE2B,,,,408028.0,ns,80
bench atonce with size 4096,BLAKE2B,,,,415531.0,ns,82
bench atonce with size 4096,BLAKE2B,,,,425445.0,ns,84
bench atonce with size 4096,BLAKE2B,,,,435672.0,ns,86
bench atonce with size 4096,BLAKE2B,,,,445504.0,ns,88
bench atonce with size 4096,BLAKE2B,,,,455923.0,ns,90
bench atonce with size 4096,BLAKE2B,,,,467204.0,ns,92
bench atonce with size 4096,BLAKE2B,,,,477981.0,ns,94
bench atonce with size 4096,BLAKE2B,,,,597263.0,ns,96
bench atonce with size 4096,BLAKE2B,,,,546087.0,ns,98
bench atonce with size 4096,BLAKE2B,,,,506536.0,ns,100
bench atonce with size 4096,BLAKE2B,,,,570262.0,ns,102
bench atonce with size 4096,BLAKE2B,,,,598136.0,ns,104
bench atonce with size 4096,BLAKE2B,,,,636728.0,ns,106
bench atonce with size 4096,BLAKE2B,,,,547076.0,ns,108
bench atonce with size 4096,BLAKE2B,,,,559107.0,ns,110
bench atonce with size 4096,BLAKE2B,,,,567297.0,ns,112
bench atonce with size 4096,BLAKE2B,,,,577477.0,ns,114
bench atonce with size 4096,BLAKE2B,,,,587264.0,ns,116
bench atonce with size 4096,BLAKE2B,,,,597714.0,ns,118
bench atonce with size 4096,BLAKE2B,,,,607887.0,ns,120
bench atonce with size 4096,BLAKE2B,,,,618171.0,ns,122
bench atonce with size 4096,BLAKE2B,,,,627790.0,ns,124
bench atonce with size 4096,BLAKE2B,,,,638130.0,ns,126
bench atonce with size 4096,BLAKE2B,,,,648285.0,ns,128
bench atonce with size 4096,BLAKE2B,,,,658585.0,ns,130
bench atonce with size 4096,BLAKE2B,,,,668723.0,ns,132
bench atonce with size 4096,BLAKE2B,,,,678966.0,ns,134
bench atonce with size 4096,BLAKE2B,,,,833204.0,ns,136
bench atonce with size 4096,BLAKE2B,,,,698870.0,ns,138
bench atonce with size 4096,BLAKE2B,,,,710371.0,ns,140
bench atonce with size 4096,BLAKE2B,,,,719205.0,ns,142
bench atonce with size 4096,BLAKE2B,,,,729320.0,ns,144
bench atonce with size 4096,BLAKE2B,,,,740173.0,ns,146
bench atonce with size 4096,BLAKE2B,,,,729973.0,ns,148
bench atonce with size 4096,BLAKE2B,,,,739984.0,ns,150
bench atonce with size 4096,BLAKE2B,,,,832686.0,ns,152
bench atonce with size 4096,BLAKE2B,,,,818512.0,ns,154
bench atonce with size 4096,BLAKE2B,,,,769014.0,ns,156
bench atonce with size 4096,BLAKE2B,,,,816119.0,ns,158
bench atonce with size 4096,BLAKE2B,,,,789078.0,ns,160
bench atonce with size 4096,BLAKE2B,,,,798870.0,ns,162
bench atonce with size 4096,BLAKE2B,,,,808888.0,ns,164
bench atonce with size 4096,BLAKE2B,,,,855965.0,ns,166
bench atonce with size 4096,BLAKE2B,,,,828604.0,ns,168
bench atonce with size 4096,BLAKE2B,,,,838759.0,ns,170
bench atonce with size 4096,BLAKE2B,,,,848213.0,ns,172
bench atonce with size 4096,BLAKE2B,,,,913554.0,ns,174
bench atonce with size 4096,BLAKE2B,,,,887743.0,ns,176
bench atonce with size 4096,BLAKE2B,,,,894408.0,ns,178
bench atonce with size 4096,BLAKE2B,,,,887889.0,ns,180
bench atonce with size 4096,BLAKE2B,,,,897685.0,ns,182
bench atonce with size 4096,BLAKE2B,,,,907380.0,ns,184
bench atonce with size 4096,BLAKE2B,,,,978388.0,ns,186
bench atonce with size 4096,BLAKE2B,,,,927255.0,ns,188
bench atonce with size 4096,BLAKE2B,,,,938375.0,ns,190
bench atonce with size 4096,BLAKE2B,,,,946940.0,ns,192
bench atonce with size 4096,BLAKE2B,,,,957645.0,ns,194
bench atonce with size 4096,BLAKE2B,,,,966761.0,ns,196
bench atonce with size 4096,BLAKE2B,,,,976479.0,ns,198
bench atonce with size 4096,BLAKE2B,,,,1024903.0,ns,200
