group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 8192,BLAKE3_STD,,,,17383.0,ns,2
bench atonce with size 8192,BLAKE3_STD,,,,33997.0,ns,4
bench atonce with size 8192,BLAKE3_STD,,,,87255.0,ns,6
bench atonce with size 8192,BLAKE3_STD,,,,87940.0,ns,8
bench atonce with size 8192,BLAKE3_STD,,,,137451.0,ns,10
bench atonce with size 8192,BLAKE3_STD,,,,102604.0,ns,12
bench atonce with size 8192,BLAKE3_STD,,,,177006.0,ns,14
bench atonce with size 8192,BLAKE3_STD,,,,262104.0,ns,16
bench atonce with size 8192,BLAKE3_STD,,,,151745.0,ns,18
bench atonce with size 8192,BLAKE3_STD,,,,166523.0,ns,20
bench atonce with size 8192,BLAKE3_STD,,,,183055.0,ns,22
bench atonce with size 8192,BLAKE3_STD,,,,199779.0,ns,24
bench atonce with size 8192,BLAKE3_STD,,,,216370.0,ns,26
bench atonce with size 8192,BLAKE3_STD,,,,233143.0,ns,28
bench atonce with size 8192,BLAKE3_STD,,,,344837.0,ns,30
bench atonce with size 8192,BLAKE3_STD,,,,410038.0,ns,32
bench atonce with size 8192,BLAKE3_STD,,,,290400.0,ns,34
bench atonce with size 8192,BLAKE3_STD,,,,315927.0,ns,36
bench atonce with size 8192,BLAKE3_STD,,,,450755.0,ns,38
bench atonce with size 8192,BLAKE3_STD,,,,380909.0,ns,40
bench atonce with size 8192,BLAKE3_STD,,,,359937.0,ns,42
bench atonce with size 8192,BLAKE3_STD,,,,377674.0,ns,44
bench atonce with size 8192,BLAKE3_STD,,,,400774.0,ns,46
bench atonce with size 8192,BLAKE3_STD,,,,576393.0,ns,48
bench atonce with size 8192,BLAKE3_STD,,,,607676.0,ns,50
bench atonce with size 8192,BLAKE3_STD,,,,875803.0,ns,52
bench atonce with size 8192,BLAKE3_STD,,,,653317.0,ns,54
bench atonce with size 8192,BLAKE3_STD,,,,879514.0,ns,56
bench atonce with size 8192,BLAKE3_STD,,,,482920.0,ns,58
bench atonce with size 8192,BLAKE3_STD,,,,499564.0,ns,60
bench atonce with size 8192,BLAKE3_STD,,,,517636.0,ns,62
bench atonce with size 8192,BLAKE3_STD,,,,532832.0,ns,64
bench atonce with size 8192,BLAKE3_STD,,,,549323.0,ns,66
bench atonce with size 8192,BLAKE3_STD,,,,566125.0,ns,68
bench atonce with size 8192,BLAKE3_STD,,,,582638.0,ns,70
bench atonce with size 8192,BLAKE3_STD,,,,621554.0,ns,72
bench atonce with size 8192,BLAKE3_STD,,,,632490.0,ns,74
bench atonce with size 8192,BLAKE3_STD,,,,649424.0,ns,76
bench atonce with size 8192,BLAKE3_STD,,,,666673.0,ns,78
bench atonce with size 8192,BLAKE3_STD,,,,683685.0,ns,80
bench atonce with size 8192,BLAKE3_STD,,,,866000.0,ns,82
bench atonce with size 8192,BLAKE3_STD,,,,850046.0,ns,84
bench atonce with size 8192,BLAKE3_STD,,,,986759.0,ns,86
bench atonce with size 8192,BLAKE3_STD,,,,752534.0,ns,88
bench atonce with size 8192,BLAKE3_STD,,,,769527.0,ns,90
bench atonce with size 8192,BLAKE3_STD,,,,1004029.0,ns,92
bench atonce with size 8192,BLAKE3_STD,,,,803788.0,ns,94
bench atonce with size 8192,BLAKE3_STD,,,,820683.0,ns,96
bench atonce with size 8192,BLAKE3_STD,,,,837958.0,ns,98
bench atonce with size 8192,BLAKE3_STD,,,,854935.0,ns,100
bench atonce with size 8192,BLAKE3_STD,,,,872092.0,ns,102
bench atonce with size 8192,BLAKE3_STD,,,,889417.0,ns,104
bench atonce with size 8192,BLAKE3_STD,,,,907946.0,ns,106
bench atonce with size 8192,BLAKE3_STD,,,,923342.0,ns,108
bench atonce with size 8192,BLAKE3_STD,,,,940278.0,ns,110
bench atonce with size 8192,BLAKE3_STD,,,,957621.0,ns,112
bench atonce with size 8192,BLAKE3_STD,,,,1003422.0,ns,114
bench atonce with size 8192,BLAKE3_STD,,,,991691.0,ns,116
bench atonce with size 8192,BLAKE3_STD,,,,1044861.0,ns,118
bench atonce with size 8192,BLAKE3_STD,,,,1241551.0,ns,120
bench atonce with size 8192,BLAKE3_STD,,,,1016615.0,ns,122
bench atonce with size 8192,BLAKE3_STD,,,,1148851.0,ns,124
bench atonce with size 8192,BLAKE3_STD,,,,1085768.0,ns,126
bench atonce with size 8192,BLAKE3_STD,,,,1066151.0,ns,128
bench atonce with size 8192,BLAKE3_STD,,,,1259386.0,ns,130
bench atonce with size 8192,BLAKE3_STD,,,,1099525.0,ns,132
bench atonce with size 8192,BLAKE3_STD,,,,1115859.0,ns,134
bench atonce with size 8192,BLAKE3_STD,,,,1134238.0,ns,136
bench atonce with size 8192,BLAKE3_STD,,,,1149445.0,ns,138
bench atonce with size 8192,BLAKE3_STD,,,,1236888.0,ns,140
bench atonce with size 8192,BLAKE3_STD,,,,1182290.0,ns,142
bench atonce with size 8192,BLAKE3_STD,,,,1199417.0,ns,144
bench atonce with size 8192,BLAKE3_STD,,,,1216157.0,ns,146
bench atonce with size 8192,BLAKE3_STD,,,,1233013.0,ns,148
bench atonce with size 8192,BLAKE3_STD,,,,1346539.0,ns,150
bench atonce with size 8192,BLAKE3_STD,,,,1267301.0,ns,152
bench atonce with size 8192,BLAKE3_STD,,,,1282745.0,ns,154
bench atonce with size 8192,BLAKE3_STD,,,,1299782.0,ns,156
bench atonce with size 8192,BLAKE3_STD,,,,1316129.0,ns,158
bench atonce with size 8192,BLAKE3_STD,,,,1332261.0,ns,160
bench atonce with size 8192,BLAKE3_STD,,,,1349092.0,ns,162
bench atonce with size 8192,BLAKE3_STD,,,,1366075.0,ns,164
bench atonce with size 8192,BLAKE3_STD,,,,1382620.0,ns,166
bench atonce with size 8192,BLAKE3_STD,,,,1400006.0,ns,168
bench atonce with size 8192,BLAKE3_STD,,,,1415772.0,ns,170
bench atonce with size 8192,BLAKE3_STD,,,,1432295.0,ns,172
bench atonce with size 8192,BLAKE3_STD,,,,1449142.0,ns,174
bench atonce with size 8192,BLAKE3_STD,,,,1465964.0,ns,176
bench atonce with size 8192,BLAKE3_STD,,,,1482803.0,ns,178
bench atonce with size 8192,BLAKE3_STD,,,,1499527.0,ns,180
bench atonce with size 8192,BLAKE3_STD,,,,1517288.0,ns,182
bench atonce with size 8192,BLAKE3_STD,,,,1532997.0,ns,184
bench atonce with size 8192,BLAKE3_STD,,,,1549416.0,ns,186
bench atonce with size 8192,BLAKE3_STD,,,,1566193.0,ns,188
bench atonce with size 8192,BLAKE3_STD,,,,1582846.0,ns,190
bench atonce with size 8192,BLAKE3_STD,,,,1599407.0,ns,192
bench atonce with size 8192,BLAKE3_STD,,,,1653175.0,ns,194
bench atonce with size 8192,BLAKE3_STD,,,,1632822.0,ns,196
bench atonce with size 8192,BLAKE3_STD,,,,1774521.0,ns,198
bench atonce with size 8192,BLAKE3_STD,,,,1703372.0,ns,200
bench atonce with size 8192,BLAKE3_STD,,,,1683964.0,ns,202
bench atonce with size 8192,BLAKE3_STD,,,,1700175.0,ns,204
bench atonce with size 8192,BLAKE3_STD,,,,1717960.0,ns,206
bench atonce with size 8192,BLAKE3_STD,,,,1809943.0,ns,208
bench atonce with size 8192,BLAKE3_STD,,,,1750269.0,ns,210
bench atonce with size 8192,BLAKE3_STD,,,,1766700.0,ns,212
bench atonce with size 8192,BLAKE3_STD,,,,1819191.0,ns,214
bench atonce with size 8192,BLAKE3_STD,,,,1800340.0,ns,216
bench atonce with size 8192,BLAKE3_STD,,,,1817978.0,ns,218
bench atonce with size 8192,BLAKE3_STD,,,,1833188.0,ns,220
bench atonce with size 8192,BLAKE3_STD,,,,1886175.0,ns,222
bench atonce with size 8192,BLAKE3_STD,,,,1866535.0,ns,224
bench atonce with size 8192,BLAKE3_STD,,,,1883842.0,ns,226
bench atonce with size 8192,BLAKE3_STD,,,,2047663.0,ns,228
bench atonce with size 8192,BLAKE3_STD,,,,1916166.0,ns,230
bench atonce with size 8192,BLAKE3_STD,,,,1932671.0,ns,232
bench atonce with size 8192,BLAKE3_STD,,,,2023332.0,ns,234
bench atonce with size 8192,BLAKE3_STD,,,,1966823.0,ns,236
bench atonce with size 8192,BLAKE3_STD,,,,1984369.0,ns,238
bench atonce with size 8192,BLAKE3_STD,,,,2040140.0,ns,240
bench atonce with size 8192,BLAKE3_STD,,,,2016353.0,ns,242
bench atonce with size 8192,BLAKE3_STD,,,,2032446.0,ns,244
bench atonce with size 8192,BLAKE3_STD,,,,2085685.0,ns,246
bench atonce with size 8192,BLAKE3_STD,,,,2067642.0,ns,248
bench atonce with size 8192,BLAKE3_STD,,,,2083055.0,ns,250
bench atonce with size 8192,BLAKE3_STD,,,,2135854.0,ns,252
bench atonce with size 8192,BLAKE3_STD,,,,2115546.0,ns,254
bench atonce with size 8192,BLAKE3_STD,,,,2132395.0,ns,256
bench atonce with size 8192,BLAKE3_STD,,,,2304203.0,ns,258
bench atonce with size 8192,BLAKE3_STD,,,,2166960.0,ns,260
bench atonce with size 8192,BLAKE3_STD,,,,2183182.0,ns,262
bench atonce with size 8192,BLAKE3_STD,,,,2238462.0,ns,264
bench atonce with size 8192,BLAKE3_STD,,,,2217713.0,ns,266
bench atonce with size 8192,BLAKE3_STD,,,,2233817.0,ns,268
bench atonce with size 8192,BLAKE3_STD,,,,2285560.0,ns,270
bench atonce with size 8192,BLAKE3_STD,,,,2411597.0,ns,272
bench atonce with size 8192,BLAKE3_STD,,,,2283132.0,ns,274
bench atonce with size 8192,BLAKE3_STD,,,,2337046.0,ns,276
bench atonce with size 8192,BLAKE3_STD,,,,2315895.0,ns,278
bench atonce with size 8192,BLAKE3_STD,,,,2483081.0,ns,280
bench atonce with size 8192,BLAKE3_STD,,,,2348454.0,ns,282
bench atonce with size 8192,BLAKE3_STD,,,,2368121.0,ns,284
bench atonce with size 8192,BLAKE3_STD,,,,2381913.0,ns,286
bench atonce with size 8192,BLAKE3_STD,,,,2399697.0,ns,288
bench atonce with size 8192,BLAKE3_STD,,,,2415581.0,ns,290
bench atonce with size 8192,BLAKE3_STD,,,,2432499.0,ns,292
bench atonce with size 8192,BLAKE3_STD,,,,2447092.0,ns,294
bench atonce with size 8192,BLAKE3_STD,,,,2576994.0,ns,296
bench atonce with size 8192,BLAKE3_STD,,,,2518560.0,ns,298
bench atonce with size 8192,BLAKE3_STD,,,,2498321.0,ns,300
bench atonce with size 8192,BLAKE3_STD,,,,2513250.0,ns,302
bench atonce with size 8192,BLAKE3_STD,,,,2779039.0,ns,304
bench atonce with size 8192,BLAKE3_STD,,,,2546948.0,ns,306
bench atonce with size 8192,BLAKE3_STD,,,,2565908.0,ns,308
bench atonce with size 8192,BLAKE3_STD,,,,2729176.0,ns,310
bench atonce with size 8192,BLAKE3_STD,,,,2596929.0,ns,312
bench atonce with size 8192,BLAKE3_STD,,,,2653708.0,ns,314
bench atonce with size 8192,BLAKE3_STD,,,,2631380.0,ns,316
bench atonce with size 8192,BLAKE3_STD,,,,2646920.0,ns,318
bench atonce with size 8192,BLAKE3_STD,,,,2699591.0,ns,320
bench atonce with size 8192,BLAKE3_STD,,,,2681170.0,ns,322
bench atonce with size 8192,BLAKE3_STD,,,,2733460.0,ns,324
bench atonce with size 8192,BLAKE3_STD,,,,3279877.0,ns,326
