group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 524288,BLAKE2S,,,,6882678.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,7137270.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6771743.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6782632.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6304449.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6622598.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6500735.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6215952.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6291800.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6192446.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6012819.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6014447.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6148030.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6012669.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6238272.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6013045.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6013388.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6196921.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6048533.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6012747.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6011502.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6049875.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6173895.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6049904.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6246736.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6046640.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6049067.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6047597.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6146465.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6047503.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6146695.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6138418.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6081189.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6157011.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6193003.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,7644111.0,ns,4
bench atonce with size 524288,BLAKE2S,,,,6321734.0,ns,4
