group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 65536,BLAKE2S,,,,6003362.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,6143416.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5006561.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5544596.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5039277.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5148451.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5102946.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5703412.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5048072.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4977241.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4986421.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944850.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908390.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5079127.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5148767.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4874032.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4985427.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4953710.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908925.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910901.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5016686.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873628.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4871867.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873086.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4985074.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4874520.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4871109.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910387.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4871803.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5027378.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4941763.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873587.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4981741.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5018279.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4871941.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873971.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5250995.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944289.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4914414.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5336978.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5046652.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5038463.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4871513.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4939295.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4907696.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5081097.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4946914.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873655.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4931638.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5167998.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4980150.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4917382.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5076346.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4950841.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4871677.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4916706.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4973100.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873257.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872627.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5071066.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4928819.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4875011.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4911639.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872791.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5079523.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5010667.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4939293.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910686.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873918.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4990897.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5014536.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873203.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5129563.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5015022.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5017148.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5034803.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910618.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4948177.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4958608.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5232728.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4998796.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4907518.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872818.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872580.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873267.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4929062.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4930127.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908670.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4946738.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4907751.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4985026.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5089135.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4946822.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908181.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4947275.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908191.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5059479.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4948499.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5006531.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5525331.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4984973.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4949839.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4945477.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4912062.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4922073.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4907694.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910054.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4968003.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5227084.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4946357.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4981382.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4977704.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873363.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908952.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944826.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4927238.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944296.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908388.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909946.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908869.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4988959.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4981475.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5079391.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5363779.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5548610.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5979897.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5053260.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5048229.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5027661.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5041540.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5202187.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4922599.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5410522.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5170158.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4973862.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5014267.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5021667.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873628.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4874092.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944431.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910116.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872606.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909899.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872711.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4874449.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944540.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909681.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873025.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909851.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5009096.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5032083.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4983143.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5075955.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872684.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4912955.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4981734.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4911437.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908299.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4943066.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5054514.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4989316.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4947470.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5171352.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873051.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4907530.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4945374.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908000.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873630.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4943870.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5126826.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5002197.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5188875.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4950592.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4874018.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5067173.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4985992.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5291960.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,6125468.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5611182.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5256593.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5481699.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5416433.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5572737.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5281520.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5253363.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5184539.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5858780.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5829982.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5839179.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5344732.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5284221.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5144007.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5153806.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5124676.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5012928.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5316971.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944059.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5301594.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5052487.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5229823.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5556770.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5056251.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5048731.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5081982.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5000683.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4907107.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5844464.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5906662.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5129392.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5031467.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5739025.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,6309668.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5245551.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5200443.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5067451.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5036515.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5102749.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4999448.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4913110.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873438.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4945488.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5052843.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4871939.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4918034.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4986713.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5028354.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5024388.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4943296.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4874810.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5150947.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4913188.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5046681.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4952907.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4968267.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4911660.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5920049.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,6481735.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5644694.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5046187.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5334261.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5289545.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5008964.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5051141.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5158676.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4955107.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4874706.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5005748.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5252933.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4923876.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5403465.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5115276.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5006859.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5004582.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910297.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944139.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873148.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5002333.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5018965.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872132.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909408.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944415.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4871596.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4875142.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872170.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5053711.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908035.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5155825.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4949994.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4912662.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5020852.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5045608.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5288615.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4911101.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4943673.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4877418.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4871555.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5032147.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908150.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873594.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5403444.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4907996.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909888.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872436.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5173872.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872471.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5121849.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4911210.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4946008.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5083735.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5048520.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908009.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4875470.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4911678.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909480.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5329803.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5837625.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5320354.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5099096.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5034546.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5270881.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5351553.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5043541.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4983216.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4916507.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4980446.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908657.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5147388.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4981712.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4951406.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4917264.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5241154.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4947733.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872021.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4953374.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4947103.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4984851.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4936096.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873699.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4986133.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909307.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5035032.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5066055.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4931286.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910349.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4979933.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909543.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909052.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4983563.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872608.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4916902.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4947671.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4981657.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4945076.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5102856.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908919.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944138.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910025.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5347310.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908220.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4871949.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4946338.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4907878.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909698.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4985098.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4965352.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4988174.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4965087.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5175794.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909766.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872621.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5004679.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4872132.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5021538.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4943877.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909078.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910147.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4912536.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944569.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909031.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5096604.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4972478.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4873200.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909171.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4944487.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909583.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5188226.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5472269.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4931463.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4946702.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5021311.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4912767.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5314797.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4977500.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909901.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4983154.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5124469.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4979433.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5018092.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4874526.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5021290.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4928775.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4911668.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5078968.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908499.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909415.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,6290013.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5021832.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4993907.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5107310.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5018481.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4959350.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4982835.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4874544.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4908134.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4912022.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5024141.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4909266.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5282956.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4947492.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4949352.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4910162.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5264851.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5127962.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,5423538.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4987749.0,ns,26
bench atonce with size 65536,BLAKE2S,,,,4983112.0,ns,26
