group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 1048576,SHA384,,,,8617890.0,ns,3
bench atonce with size 1048576,SHA384,,,,7743221.0,ns,3
bench atonce with size 1048576,SHA384,,,,7722314.0,ns,3
bench atonce with size 1048576,SHA384,,,,7382571.0,ns,3
bench atonce with size 1048576,SHA384,,,,7313022.0,ns,3
bench atonce with size 1048576,SHA384,,,,7247753.0,ns,3
bench atonce with size 1048576,SHA384,,,,7120920.0,ns,3
bench atonce with size 1048576,SHA384,,,,7046742.0,ns,3
bench atonce with size 1048576,SHA384,,,,7117520.0,ns,3
bench atonce with size 1048576,SHA384,,,,8050788.0,ns,3
bench atonce with size 1048576,SHA384,,,,7226211.0,ns,3
bench atonce with size 1048576,SHA384,,,,7189024.0,ns,3
bench atonce with size 1048576,SHA384,,,,7047238.0,ns,3
bench atonce with size 1048576,SHA384,,,,7084837.0,ns,3
bench atonce with size 1048576,SHA384,,,,7197309.0,ns,3
bench atonce with size 1048576,SHA384,,,,7186852.0,ns,3
bench atonce with size 1048576,SHA384,,,,7083106.0,ns,3
bench atonce with size 1048576,SHA384,,,,7164556.0,ns,3
bench atonce with size 1048576,SHA384,,,,7121908.0,ns,3
bench atonce with size 1048576,SHA384,,,,7122698.0,ns,3
bench atonce with size 1048576,SHA384,,,,7049627.0,ns,3
bench atonce with size 1048576,SHA384,,,,7153627.0,ns,3
bench atonce with size 1048576,SHA384,,,,7041699.0,ns,3
bench atonce with size 1048576,SHA384,,,,7788102.0,ns,3
bench atonce with size 1048576,SHA384,,,,7533053.0,ns,3
bench atonce with size 1048576,SHA384,,,,7079498.0,ns,3
bench atonce with size 1048576,SHA384,,,,7115947.0,ns,3
bench atonce with size 1048576,SHA384,,,,7404463.0,ns,3
bench atonce with size 1048576,SHA384,,,,7314567.0,ns,3
bench atonce with size 1048576,SHA384,,,,7136946.0,ns,3
bench atonce with size 1048576,SHA384,,,,7185958.0,ns,3
bench atonce with size 1048576,SHA384,,,,7423971.0,ns,3
bench atonce with size 1048576,SHA384,,,,7248978.0,ns,3
bench atonce with size 1048576,SHA384,,,,7762129.0,ns,3
bench atonce with size 1048576,SHA384,,,,7043094.0,ns,3
bench atonce with size 1048576,SHA384,,,,7080065.0,ns,3
bench atonce with size 1048576,SHA384,,,,7043273.0,ns,3
bench atonce with size 1048576,SHA384,,,,7325846.0,ns,3
bench atonce with size 1048576,SHA384,,,,7709003.0,ns,3
bench atonce with size 1048576,SHA384,,,,7271448.0,ns,3
bench atonce with size 1048576,SHA384,,,,7100982.0,ns,3
bench atonce with size 1048576,SHA384,,,,7125307.0,ns,3
bench atonce with size 1048576,SHA384,,,,7119000.0,ns,3
bench atonce with size 1048576,SHA384,,,,7087998.0,ns,3
bench atonce with size 1048576,SHA384,,,,7082974.0,ns,3
bench atonce with size 1048576,SHA384,,,,7168542.0,ns,3
bench atonce with size 1048576,SHA384,,,,7162640.0,ns,3
bench atonce with size 1048576,SHA384,,,,7174350.0,ns,3
bench atonce with size 1048576,SHA384,,,,7117838.0,ns,3
bench atonce with size 1048576,SHA384,,,,7771300.0,ns,3
bench atonce with size 1048576,SHA384,,,,7158827.0,ns,3
bench atonce with size 1048576,SHA384,,,,7361685.0,ns,3
bench atonce with size 1048576,SHA384,,,,7811626.0,ns,3
bench atonce with size 1048576,SHA384,,,,7125422.0,ns,3
bench atonce with size 1048576,SHA384,,,,7118941.0,ns,3
bench atonce with size 1048576,SHA384,,,,7179474.0,ns,3
bench atonce with size 1048576,SHA384,,,,7113160.0,ns,3
bench atonce with size 1048576,SHA384,,,,7088334.0,ns,3
bench atonce with size 1048576,SHA384,,,,7168223.0,ns,3
bench atonce with size 1048576,SHA384,,,,7725919.0,ns,3
bench atonce with size 1048576,SHA384,,,,7294093.0,ns,3
bench atonce with size 1048576,SHA384,,,,7080056.0,ns,3
bench atonce with size 1048576,SHA384,,,,7080565.0,ns,3
bench atonce with size 1048576,SHA384,,,,7116126.0,ns,3
bench atonce with size 1048576,SHA384,,,,7081698.0,ns,3
bench atonce with size 1048576,SHA384,,,,7109034.0,ns,3
bench atonce with size 1048576,SHA384,,,,8018886.0,ns,3
bench atonce with size 1048576,SHA384,,,,7245143.0,ns,3
bench atonce with size 1048576,SHA384,,,,7120363.0,ns,3
bench atonce with size 1048576,SHA384,,,,7371882.0,ns,3
bench atonce with size 1048576,SHA384,,,,7155806.0,ns,3
bench atonce with size 1048576,SHA384,,,,7080430.0,ns,3
bench atonce with size 1048576,SHA384,,,,7138691.0,ns,3
