group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 8192,BLAKE2S,,,,5122869.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5064635.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5394802.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5580878.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5164057.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5038393.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5265183.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5335753.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5008931.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5444240.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5404066.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5005428.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5495849.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5408127.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5102576.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5414317.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5215151.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5163135.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5682157.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5300114.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,4957997.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5304881.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5227743.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,4987900.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5098423.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5274977.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5038753.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5123767.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5270495.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5096139.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5200009.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5246204.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5221925.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5156453.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5001580.0,ns,199
bench atonce with size 8192,BLAKE2S,,,,5313049.0,ns,199
