group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 524288,SHA384,,,,6656368.0,ns,5
bench atonce with size 524288,SHA384,,,,8025339.0,ns,5
bench atonce with size 524288,SHA384,,,,6030654.0,ns,5
bench atonce with size 524288,SHA384,,,,7098640.0,ns,5
bench atonce with size 524288,SHA384,,,,6330867.0,ns,5
bench atonce with size 524288,SHA384,,,,6163785.0,ns,5
bench atonce with size 524288,SHA384,,,,6122740.0,ns,5
bench atonce with size 524288,SHA384,,,,5948100.0,ns,5
bench atonce with size 524288,SHA384,,,,5865529.0,ns,5
bench atonce with size 524288,SHA384,,,,5901599.0,ns,5
bench atonce with size 524288,SHA384,,,,5863724.0,ns,5
bench atonce with size 524288,SHA384,,,,6069445.0,ns,5
bench atonce with size 524288,SHA384,,,,6009661.0,ns,5
bench atonce with size 524288,SHA384,,,,5863173.0,ns,5
bench atonce with size 524288,SHA384,,,,6015757.0,ns,5
bench atonce with size 524288,SHA384,,,,6046894.0,ns,5
bench atonce with size 524288,SHA384,,,,5901918.0,ns,5
bench atonce with size 524288,SHA384,,,,5937071.0,ns,5
bench atonce with size 524288,SHA384,,,,5903409.0,ns,5
bench atonce with size 524288,SHA384,,,,5863474.0,ns,5
bench atonce with size 524288,SHA384,,,,5861487.0,ns,5
bench atonce with size 524288,SHA384,,,,5864308.0,ns,5
bench atonce with size 524288,SHA384,,,,5995708.0,ns,5
bench atonce with size 524288,SHA384,,,,5903351.0,ns,5
bench atonce with size 524288,SHA384,,,,5901817.0,ns,5
bench atonce with size 524288,SHA384,,,,5936078.0,ns,5
bench atonce with size 524288,SHA384,,,,5864332.0,ns,5
bench atonce with size 524288,SHA384,,,,5862417.0,ns,5
bench atonce with size 524288,SHA384,,,,5947718.0,ns,5
bench atonce with size 524288,SHA384,,,,5924555.0,ns,5
bench atonce with size 524288,SHA384,,,,5908310.0,ns,5
bench atonce with size 524288,SHA384,,,,5871330.0,ns,5
bench atonce with size 524288,SHA384,,,,5869766.0,ns,5
bench atonce with size 524288,SHA384,,,,5924387.0,ns,5
bench atonce with size 524288,SHA384,,,,6050976.0,ns,5
bench atonce with size 524288,SHA384,,,,6020914.0,ns,5
bench atonce with size 524288,SHA384,,,,6022010.0,ns,5
bench atonce with size 524288,SHA384,,,,5906005.0,ns,5
bench atonce with size 524288,SHA384,,,,5908361.0,ns,5
bench atonce with size 524288,SHA384,,,,6064804.0,ns,5
bench atonce with size 524288,SHA384,,,,5904796.0,ns,5
bench atonce with size 524288,SHA384,,,,5906623.0,ns,5
bench atonce with size 524288,SHA384,,,,5967012.0,ns,5
bench atonce with size 524288,SHA384,,,,5928692.0,ns,5
bench atonce with size 524288,SHA384,,,,5964542.0,ns,5
bench atonce with size 524288,SHA384,,,,5935105.0,ns,5
bench atonce with size 524288,SHA384,,,,5926799.0,ns,5
bench atonce with size 524288,SHA384,,,,5928915.0,ns,5
bench atonce with size 524288,SHA384,,,,5956902.0,ns,5
bench atonce with size 524288,SHA384,,,,5914808.0,ns,5
bench atonce with size 524288,SHA384,,,,6085469.0,ns,5
bench atonce with size 524288,SHA384,,,,5977064.0,ns,5
bench atonce with size 524288,SHA384,,,,6036317.0,ns,5
bench atonce with size 524288,SHA384,,,,5905589.0,ns,5
bench atonce with size 524288,SHA384,,,,5907550.0,ns,5
bench atonce with size 524288,SHA384,,,,5984250.0,ns,5
bench atonce with size 524288,SHA384,,,,5904553.0,ns,5
bench atonce with size 524288,SHA384,,,,5976795.0,ns,5
bench atonce with size 524288,SHA384,,,,5927225.0,ns,5
bench atonce with size 524288,SHA384,,,,5871374.0,ns,5
bench atonce with size 524288,SHA384,,,,5906303.0,ns,5
bench atonce with size 524288,SHA384,,,,5868464.0,ns,5
bench atonce with size 524288,SHA384,,,,5946133.0,ns,5
bench atonce with size 524288,SHA384,,,,5868333.0,ns,5
bench atonce with size 524288,SHA384,,,,5942208.0,ns,5
