group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 2048,BLAKE2B,,,,10154.0,ns,4
bench atonce with size 2048,BLAKE2B,,,,20032.0,ns,8
bench atonce with size 2048,BLAKE2B,,,,30014.0,ns,12
bench atonce with size 2048,BLAKE2B,,,,40022.0,ns,16
bench atonce with size 2048,BLAKE2B,,,,89524.0,ns,20
bench atonce with size 2048,BLAKE2B,,,,114402.0,ns,24
bench atonce with size 2048,BLAKE2B,,,,70184.0,ns,28
bench atonce with size 2048,BLAKE2B,,,,80354.0,ns,32
bench atonce with size 2048,BLAKE2B,,,,109264.0,ns,36
bench atonce with size 2048,BLAKE2B,,,,160500.0,ns,40
bench atonce with size 2048,BLAKE2B,,,,183323.0,ns,44
bench atonce with size 2048,BLAKE2B,,,,120554.0,ns,48
bench atonce with size 2048,BLAKE2B,,,,130045.0,ns,52
bench atonce with size 2048,BLAKE2B,,,,139952.0,ns,56
bench atonce with size 2048,BLAKE2B,,,,150046.0,ns,60
bench atonce with size 2048,BLAKE2B,,,,160127.0,ns,64
bench atonce with size 2048,BLAKE2B,,,,169980.0,ns,68
bench atonce with size 2048,BLAKE2B,,,,180011.0,ns,72
bench atonce with size 2048,BLAKE2B,,,,191767.0,ns,76
bench atonce with size 2048,BLAKE2B,,,,313532.0,ns,80
bench atonce with size 2048,BLAKE2B,,,,403333.0,ns,84
bench atonce with size 2048,BLAKE2B,,,,334541.0,ns,88
bench atonce with size 2048,BLAKE2B,,,,271000.0,ns,92
bench atonce with size 2048,BLAKE2B,,,,242695.0,ns,96
bench atonce with size 2048,BLAKE2B,,,,253800.0,ns,100
bench atonce with size 2048,BLAKE2B,,,,302999.0,ns,104
bench atonce with size 2048,BLAKE2B,,,,348145.0,ns,108
bench atonce with size 2048,BLAKE2B,,,,284371.0,ns,112
bench atonce with size 2048,BLAKE2B,,,,290848.0,ns,116
bench atonce with size 2048,BLAKE2B,,,,302811.0,ns,120
bench atonce with size 2048,BLAKE2B,,,,313448.0,ns,124
bench atonce with size 2048,BLAKE2B,,,,322314.0,ns,128
bench atonce with size 2048,BLAKE2B,,,,428521.0,ns,132
bench atonce with size 2048,BLAKE2B,,,,517250.0,ns,136
bench atonce with size 2048,BLAKE2B,,,,567868.0,ns,140
bench atonce with size 2048,BLAKE2B,,,,598716.0,ns,144
bench atonce with size 2048,BLAKE2B,,,,467117.0,ns,148
bench atonce with size 2048,BLAKE2B,,,,660162.0,ns,152
bench atonce with size 2048,BLAKE2B,,,,520562.0,ns,156
bench atonce with size 2048,BLAKE2B,,,,715221.0,ns,160
bench atonce with size 2048,BLAKE2B,,,,442635.0,ns,164
bench atonce with size 2048,BLAKE2B,,,,420004.0,ns,168
bench atonce with size 2048,BLAKE2B,,,,430081.0,ns,172
bench atonce with size 2048,BLAKE2B,,,,440149.0,ns,176
bench atonce with size 2048,BLAKE2B,,,,449962.0,ns,180
bench atonce with size 2048,BLAKE2B,,,,460076.0,ns,184
bench atonce with size 2048,BLAKE2B,,,,470145.0,ns,188
bench atonce with size 2048,BLAKE2B,,,,534736.0,ns,192
bench atonce with size 2048,BLAKE2B,,,,556251.0,ns,196
bench atonce with size 2048,BLAKE2B,,,,500206.0,ns,200
bench atonce with size 2048,BLAKE2B,,,,537387.0,ns,204
bench atonce with size 2048,BLAKE2B,,,,657659.0,ns,208
bench atonce with size 2048,BLAKE2B,,,,546411.0,ns,212
bench atonce with size 2048,BLAKE2B,,,,554894.0,ns,216
bench atonce with size 2048,BLAKE2B,,,,567035.0,ns,220
bench atonce with size 2048,BLAKE2B,,,,574990.0,ns,224
bench atonce with size 2048,BLAKE2B,,,,589122.0,ns,228
bench atonce with size 2048,BLAKE2B,,,,595844.0,ns,232
bench atonce with size 2048,BLAKE2B,,,,644429.0,ns,236
bench atonce with size 2048,BLAKE2B,,,,616420.0,ns,240
bench atonce with size 2048,BLAKE2B,,,,729505.0,ns,244
bench atonce with size 2048,BLAKE2B,,,,637145.0,ns,248
bench atonce with size 2048,BLAKE2B,,,,647002.0,ns,252
bench atonce with size 2048,BLAKE2B,,,,657380.0,ns,256
