group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 65536,SHA512,,,,5466291.0,ns,33
bench atonce with size 65536,SHA512,,,,6057227.0,ns,33
bench atonce with size 65536,SHA512,,,,4879749.0,ns,33
bench atonce with size 65536,SHA512,,,,4878893.0,ns,33
bench atonce with size 65536,SHA512,,,,5585485.0,ns,33
bench atonce with size 65536,SHA512,,,,5174829.0,ns,33
bench atonce with size 65536,SHA512,,,,4919367.0,ns,33
bench atonce with size 65536,SHA512,,,,4972584.0,ns,33
bench atonce with size 65536,SHA512,,,,5069418.0,ns,33
bench atonce with size 65536,SHA512,,,,4922753.0,ns,33
bench atonce with size 65536,SHA512,,,,4852398.0,ns,33
bench atonce with size 65536,SHA512,,,,4992500.0,ns,33
bench atonce with size 65536,SHA512,,,,4850964.0,ns,33
bench atonce with size 65536,SHA512,,,,4851097.0,ns,33
bench atonce with size 65536,SHA512,,,,4988873.0,ns,33
bench atonce with size 65536,SHA512,,,,4849155.0,ns,33
bench atonce with size 65536,SHA512,,,,4926073.0,ns,33
bench atonce with size 65536,SHA512,,,,4922881.0,ns,33
bench atonce with size 65536,SHA512,,,,4924530.0,ns,33
bench atonce with size 65536,SHA512,,,,4850910.0,ns,33
bench atonce with size 65536,SHA512,,,,4942646.0,ns,33
bench atonce with size 65536,SHA512,,,,4959508.0,ns,33
bench atonce with size 65536,SHA512,,,,4887869.0,ns,33
bench atonce with size 65536,SHA512,,,,4850488.0,ns,33
bench atonce with size 65536,SHA512,,,,4957213.0,ns,33
bench atonce with size 65536,SHA512,,,,5028125.0,ns,33
bench atonce with size 65536,SHA512,,,,4999059.0,ns,33
bench atonce with size 65536,SHA512,,,,4885960.0,ns,33
bench atonce with size 65536,SHA512,,,,4960783.0,ns,33
bench atonce with size 65536,SHA512,,,,4851075.0,ns,33
bench atonce with size 65536,SHA512,,,,5085581.0,ns,33
bench atonce with size 65536,SHA512,,,,4850539.0,ns,33
bench atonce with size 65536,SHA512,,,,4852210.0,ns,33
bench atonce with size 65536,SHA512,,,,4849525.0,ns,33
bench atonce with size 65536,SHA512,,,,4998069.0,ns,33
bench atonce with size 65536,SHA512,,,,4849253.0,ns,33
bench atonce with size 65536,SHA512,,,,4885809.0,ns,33
bench atonce with size 65536,SHA512,,,,4886752.0,ns,33
bench atonce with size 65536,SHA512,,,,4849607.0,ns,33
bench atonce with size 65536,SHA512,,,,4888212.0,ns,33
bench atonce with size 65536,SHA512,,,,4888449.0,ns,33
bench atonce with size 65536,SHA512,,,,4850831.0,ns,33
bench atonce with size 65536,SHA512,,,,4994438.0,ns,33
bench atonce with size 65536,SHA512,,,,4958502.0,ns,33
bench atonce with size 65536,SHA512,,,,5006971.0,ns,33
bench atonce with size 65536,SHA512,,,,4886889.0,ns,33
bench atonce with size 65536,SHA512,,,,4885186.0,ns,33
bench atonce with size 65536,SHA512,,,,4887450.0,ns,33
bench atonce with size 65536,SHA512,,,,4887108.0,ns,33
bench atonce with size 65536,SHA512,,,,4851581.0,ns,33
bench atonce with size 65536,SHA512,,,,5074969.0,ns,33
bench atonce with size 65536,SHA512,,,,4885327.0,ns,33
bench atonce with size 65536,SHA512,,,,4851142.0,ns,33
bench atonce with size 65536,SHA512,,,,5049585.0,ns,33
bench atonce with size 65536,SHA512,,,,4887755.0,ns,33
bench atonce with size 65536,SHA512,,,,4885707.0,ns,33
bench atonce with size 65536,SHA512,,,,4971859.0,ns,33
bench atonce with size 65536,SHA512,,,,4849456.0,ns,33
bench atonce with size 65536,SHA512,,,,5034628.0,ns,33
bench atonce with size 65536,SHA512,,,,4996620.0,ns,33
bench atonce with size 65536,SHA512,,,,5002109.0,ns,33
bench atonce with size 65536,SHA512,,,,4886124.0,ns,33
bench atonce with size 65536,SHA512,,,,4848249.0,ns,33
bench atonce with size 65536,SHA512,,,,4923652.0,ns,33
bench atonce with size 65536,SHA512,,,,4850191.0,ns,33
bench atonce with size 65536,SHA512,,,,4851182.0,ns,33
bench atonce with size 65536,SHA512,,,,4994792.0,ns,33
bench atonce with size 65536,SHA512,,,,4923072.0,ns,33
bench atonce with size 65536,SHA512,,,,5125530.0,ns,33
bench atonce with size 65536,SHA512,,,,4935219.0,ns,33
bench atonce with size 65536,SHA512,,,,4850769.0,ns,33
bench atonce with size 65536,SHA512,,,,4886290.0,ns,33
bench atonce with size 65536,SHA512,,,,4849790.0,ns,33
bench atonce with size 65536,SHA512,,,,4905055.0,ns,33
bench atonce with size 65536,SHA512,,,,4920665.0,ns,33
bench atonce with size 65536,SHA512,,,,4906702.0,ns,33
bench atonce with size 65536,SHA512,,,,5027690.0,ns,33
bench atonce with size 65536,SHA512,,,,5184574.0,ns,33
bench atonce with size 65536,SHA512,,,,5025010.0,ns,33
bench atonce with size 65536,SHA512,,,,5113465.0,ns,33
bench atonce with size 65536,SHA512,,,,4947994.0,ns,33
bench atonce with size 65536,SHA512,,,,5025914.0,ns,33
bench atonce with size 65536,SHA512,,,,5592720.0,ns,33
bench atonce with size 65536,SHA512,,,,5009144.0,ns,33
bench atonce with size 65536,SHA512,,,,4884544.0,ns,33
bench atonce with size 65536,SHA512,,,,5059906.0,ns,33
bench atonce with size 65536,SHA512,,,,4946150.0,ns,33
bench atonce with size 65536,SHA512,,,,5016979.0,ns,33
bench atonce with size 65536,SHA512,,,,5023874.0,ns,33
bench atonce with size 65536,SHA512,,,,5240922.0,ns,33
bench atonce with size 65536,SHA512,,,,4850533.0,ns,33
bench atonce with size 65536,SHA512,,,,4914000.0,ns,33
bench atonce with size 65536,SHA512,,,,5139146.0,ns,33
bench atonce with size 65536,SHA512,,,,4892946.0,ns,33
bench atonce with size 65536,SHA512,,,,4891999.0,ns,33
bench atonce with size 65536,SHA512,,,,4950888.0,ns,33
bench atonce with size 65536,SHA512,,,,4921828.0,ns,33
bench atonce with size 65536,SHA512,,,,4930472.0,ns,33
bench atonce with size 65536,SHA512,,,,4924172.0,ns,33
bench atonce with size 65536,SHA512,,,,4886788.0,ns,33
bench atonce with size 65536,SHA512,,,,4887149.0,ns,33
bench atonce with size 65536,SHA512,,,,5031197.0,ns,33
bench atonce with size 65536,SHA512,,,,4888067.0,ns,33
bench atonce with size 65536,SHA512,,,,4851066.0,ns,33
bench atonce with size 65536,SHA512,,,,4850659.0,ns,33
bench atonce with size 65536,SHA512,,,,4886782.0,ns,33
bench atonce with size 65536,SHA512,,,,4885342.0,ns,33
bench atonce with size 65536,SHA512,,,,4979003.0,ns,33
bench atonce with size 65536,SHA512,,,,4921720.0,ns,33
bench atonce with size 65536,SHA512,,,,5076679.0,ns,33
bench atonce with size 65536,SHA512,,,,4848941.0,ns,33
bench atonce with size 65536,SHA512,,,,4994286.0,ns,33
bench atonce with size 65536,SHA512,,,,4868685.0,ns,33
bench atonce with size 65536,SHA512,,,,4941609.0,ns,33
bench atonce with size 65536,SHA512,,,,4922290.0,ns,33
bench atonce with size 65536,SHA512,,,,4849963.0,ns,33
bench atonce with size 65536,SHA512,,,,4893294.0,ns,33
bench atonce with size 65536,SHA512,,,,4927048.0,ns,33
bench atonce with size 65536,SHA512,,,,4922216.0,ns,33
bench atonce with size 65536,SHA512,,,,4886861.0,ns,33
bench atonce with size 65536,SHA512,,,,4849751.0,ns,33
bench atonce with size 65536,SHA512,,,,4923595.0,ns,33
bench atonce with size 65536,SHA512,,,,4885847.0,ns,33
bench atonce with size 65536,SHA512,,,,4886410.0,ns,33
bench atonce with size 65536,SHA512,,,,4886686.0,ns,33
bench atonce with size 65536,SHA512,,,,4886483.0,ns,33
bench atonce with size 65536,SHA512,,,,5035846.0,ns,33
bench atonce with size 65536,SHA512,,,,5035674.0,ns,33
bench atonce with size 65536,SHA512,,,,5047580.0,ns,33
bench atonce with size 65536,SHA512,,,,4858087.0,ns,33
bench atonce with size 65536,SHA512,,,,4894220.0,ns,33
bench atonce with size 65536,SHA512,,,,4970684.0,ns,33
bench atonce with size 65536,SHA512,,,,4894362.0,ns,33
bench atonce with size 65536,SHA512,,,,5003786.0,ns,33
bench atonce with size 65536,SHA512,,,,4965065.0,ns,33
bench atonce with size 65536,SHA512,,,,5088211.0,ns,33
bench atonce with size 65536,SHA512,,,,5448852.0,ns,33
bench atonce with size 65536,SHA512,,,,5028367.0,ns,33
bench atonce with size 65536,SHA512,,,,5838776.0,ns,33
bench atonce with size 65536,SHA512,,,,4981108.0,ns,33
bench atonce with size 65536,SHA512,,,,4985535.0,ns,33
bench atonce with size 65536,SHA512,,,,4881412.0,ns,33
bench atonce with size 65536,SHA512,,,,4924428.0,ns,33
bench atonce with size 65536,SHA512,,,,4959463.0,ns,33
bench atonce with size 65536,SHA512,,,,4887027.0,ns,33
bench atonce with size 65536,SHA512,,,,5372907.0,ns,33
bench atonce with size 65536,SHA512,,,,5078513.0,ns,33
bench atonce with size 65536,SHA512,,,,4958750.0,ns,33
bench atonce with size 65536,SHA512,,,,4887540.0,ns,33
bench atonce with size 65536,SHA512,,,,4885538.0,ns,33
bench atonce with size 65536,SHA512,,,,4966740.0,ns,33
bench atonce with size 65536,SHA512,,,,4968710.0,ns,33
bench atonce with size 65536,SHA512,,,,5109642.0,ns,33
bench atonce with size 65536,SHA512,,,,5001741.0,ns,33
bench atonce with size 65536,SHA512,,,,4886642.0,ns,33
bench atonce with size 65536,SHA512,,,,4885832.0,ns,33
bench atonce with size 65536,SHA512,,,,5134903.0,ns,33
bench atonce with size 65536,SHA512,,,,4960925.0,ns,33
bench atonce with size 65536,SHA512,,,,4887386.0,ns,33
bench atonce with size 65536,SHA512,,,,4921934.0,ns,33
bench atonce with size 65536,SHA512,,,,4851348.0,ns,33
bench atonce with size 65536,SHA512,,,,5506828.0,ns,33
bench atonce with size 65536,SHA512,,,,4933262.0,ns,33
bench atonce with size 65536,SHA512,,,,4886794.0,ns,33
bench atonce with size 65536,SHA512,,,,4887617.0,ns,33
bench atonce with size 65536,SHA512,,,,4850015.0,ns,33
bench atonce with size 65536,SHA512,,,,4979658.0,ns,33
bench atonce with size 65536,SHA512,,,,4995526.0,ns,33
bench atonce with size 65536,SHA512,,,,4961433.0,ns,33
bench atonce with size 65536,SHA512,,,,4986541.0,ns,33
bench atonce with size 65536,SHA512,,,,4849606.0,ns,33
bench atonce with size 65536,SHA512,,,,4889994.0,ns,33
bench atonce with size 65536,SHA512,,,,4958965.0,ns,33
bench atonce with size 65536,SHA512,,,,4886708.0,ns,33
bench atonce with size 65536,SHA512,,,,4886654.0,ns,33
bench atonce with size 65536,SHA512,,,,4923495.0,ns,33
bench atonce with size 65536,SHA512,,,,4980859.0,ns,33
bench atonce with size 65536,SHA512,,,,4922845.0,ns,33
bench atonce with size 65536,SHA512,,,,4958198.0,ns,33
bench atonce with size 65536,SHA512,,,,4923165.0,ns,33
bench atonce with size 65536,SHA512,,,,4849097.0,ns,33
bench atonce with size 65536,SHA512,,,,4887701.0,ns,33
bench atonce with size 65536,SHA512,,,,5417348.0,ns,33
bench atonce with size 65536,SHA512,,,,5036163.0,ns,33
bench atonce with size 65536,SHA512,,,,4926735.0,ns,33
bench atonce with size 65536,SHA512,,,,4963395.0,ns,33
bench atonce with size 65536,SHA512,,,,4958560.0,ns,33
bench atonce with size 65536,SHA512,,,,4907837.0,ns,33
bench atonce with size 65536,SHA512,,,,5124077.0,ns,33
bench atonce with size 65536,SHA512,,,,4893195.0,ns,33
bench atonce with size 65536,SHA512,,,,5207018.0,ns,33
