group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 131072,BLAKE2S,,,,6027881.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,6426727.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5434980.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5701256.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5766147.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5623469.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5454910.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5459952.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5505480.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5309828.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5307630.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5309756.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5271875.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5348604.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5309405.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5328659.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5506849.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5364548.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5310114.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5309073.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5309488.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5385110.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5448773.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5298440.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5298489.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5296627.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5334523.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5296121.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5262105.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5298002.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5449118.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5806235.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5301336.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5396265.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5587347.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5297997.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5259856.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5337260.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5563201.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5296333.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5838709.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5854924.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5300730.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5427878.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5297290.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5262039.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5297791.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5298338.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5345128.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5262271.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5260095.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5330547.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5462868.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5262472.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5263021.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5260093.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5262546.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5260817.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5262596.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5260400.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5262410.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5260134.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5369220.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5334688.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5334784.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5260935.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5299975.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5296251.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5303608.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5298740.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5353928.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5261076.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5296331.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5261540.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5260345.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5262520.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5296330.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5261508.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5261032.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5261516.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5335991.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5419269.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5261209.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5657851.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5297785.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5297242.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5260694.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5427263.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5320334.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5260778.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5261696.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5488449.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5297960.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5296618.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5263348.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5259673.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5261966.0,ns,14
bench atonce with size 131072,BLAKE2S,,,,5260584.0,ns,14
