group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 16384,BLAKE2B,,,,5041730.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4707619.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4881836.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,5836221.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,5117873.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4622832.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4707999.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4768754.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4542070.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4544258.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4713012.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4692063.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4679388.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4624038.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4541243.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4626839.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4622122.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4574063.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4611870.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4573640.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4623960.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4784335.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4869421.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4815823.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4614139.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4542742.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4613466.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4650633.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4580091.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4577668.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4688889.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4772699.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4638577.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4538561.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4619400.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4583363.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4541333.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4583311.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4577549.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4646563.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,5149007.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4631984.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4578630.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4576204.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4671255.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4575896.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4650246.0,ns,233
bench atonce with size 16384,BLAKE2B,,,,4577443.0,ns,233
