group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 524288,BLAKE3_STD,,,,7958596.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,6990414.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,6434142.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5485184.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5528501.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,6025558.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5377865.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5648457.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5365765.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5426035.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5234623.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,6133875.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5280812.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5294355.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5272885.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5310478.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5384389.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5319035.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5237475.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5274716.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5275057.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5272364.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5277944.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5325256.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5404398.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5235290.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5274018.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5277494.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5281461.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5317124.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5279503.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5233783.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5272717.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5303732.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5345073.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5356658.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5331417.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5289577.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5273939.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5334819.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5236241.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5276744.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5308632.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5305600.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5232251.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5645039.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5237890.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5233354.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5236732.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5232544.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5237033.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5306825.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5272167.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5325561.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5233455.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5578929.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,6323318.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5727199.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5874353.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5390960.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5528265.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5467875.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5322859.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5391326.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5283250.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5283864.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5313349.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5415445.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5302321.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5351482.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5319374.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5347522.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5322208.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5379692.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5308682.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5281435.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5321825.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5285033.0,ns,10
bench atonce with size 524288,BLAKE3_STD,,,,5286348.0,ns,10
