group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 65536,BLAKE2B,,,,5369150.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,6522705.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5197966.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5193612.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5757832.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5150990.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5047175.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5113649.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5133700.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5065592.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4962432.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4995011.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4922808.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5181498.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4947722.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4884706.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4949541.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4997168.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4978941.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5017529.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4993839.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4883064.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4990632.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4939569.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4924460.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4940780.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4885880.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4964439.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4884944.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5017929.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4885742.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4883750.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5037418.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4887795.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4886932.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4921835.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4886715.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4992212.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4943161.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5215701.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4994451.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4886679.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4918853.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4885663.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4885768.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4957041.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4993787.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4958430.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5088469.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4922513.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4885669.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5270665.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4923710.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,6138331.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5058009.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5018328.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4969299.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4922195.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4887669.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4919018.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4942228.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5052438.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4886319.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4996906.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4971407.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4885176.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4923676.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4962016.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4887396.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4959720.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,5141706.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4886840.0,ns,62
bench atonce with size 65536,BLAKE2B,,,,4885478.0,ns,62
