group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 8192,SHA384,,,,18911.0,ns,1
bench atonce with size 8192,SHA384,,,,39624.0,ns,2
bench atonce with size 8192,SHA384,,,,56118.0,ns,3
bench atonce with size 8192,SHA384,,,,122201.0,ns,4
bench atonce with size 8192,SHA384,,,,93973.0,ns,5
bench atonce with size 8192,SHA384,,,,131611.0,ns,6
bench atonce with size 8192,SHA384,,,,266270.0,ns,7
bench atonce with size 8192,SHA384,,,,184212.0,ns,8
bench atonce with size 8192,SHA384,,,,170660.0,ns,9
bench atonce with size 8192,SHA384,,,,187801.0,ns,10
bench atonce with size 8192,SHA384,,,,265716.0,ns,11
bench atonce with size 8192,SHA384,,,,322465.0,ns,12
bench atonce with size 8192,SHA384,,,,313152.0,ns,13
bench atonce with size 8192,SHA384,,,,261261.0,ns,14
bench atonce with size 8192,SHA384,,,,279846.0,ns,15
bench atonce with size 8192,SHA384,,,,298494.0,ns,16
bench atonce with size 8192,SHA384,,,,540502.0,ns,17
bench atonce with size 8192,SHA384,,,,409656.0,ns,18
bench atonce with size 8192,SHA384,,,,359044.0,ns,19
bench atonce with size 8192,SHA384,,,,478631.0,ns,20
bench atonce with size 8192,SHA384,,,,490934.0,ns,21
bench atonce with size 8192,SHA384,,,,538559.0,ns,22
bench atonce with size 8192,SHA384,,,,434239.0,ns,23
bench atonce with size 8192,SHA384,,,,452112.0,ns,24
bench atonce with size 8192,SHA384,,,,559153.0,ns,25
bench atonce with size 8192,SHA384,,,,716792.0,ns,26
bench atonce with size 8192,SHA384,,,,664441.0,ns,27
bench atonce with size 8192,SHA384,,,,899025.0,ns,28
bench atonce with size 8192,SHA384,,,,812563.0,ns,29
bench atonce with size 8192,SHA384,,,,560046.0,ns,30
bench atonce with size 8192,SHA384,,,,578642.0,ns,31
bench atonce with size 8192,SHA384,,,,597318.0,ns,32
bench atonce with size 8192,SHA384,,,,616092.0,ns,33
bench atonce with size 8192,SHA384,,,,634474.0,ns,34
bench atonce with size 8192,SHA384,,,,687306.0,ns,35
bench atonce with size 8192,SHA384,,,,701849.0,ns,36
bench atonce with size 8192,SHA384,,,,709143.0,ns,37
bench atonce with size 8192,SHA384,,,,728288.0,ns,38
bench atonce with size 8192,SHA384,,,,747455.0,ns,39
bench atonce with size 8192,SHA384,,,,766567.0,ns,40
bench atonce with size 8192,SHA384,,,,785539.0,ns,41
bench atonce with size 8192,SHA384,,,,804847.0,ns,42
bench atonce with size 8192,SHA384,,,,852604.0,ns,43
bench atonce with size 8192,SHA384,,,,845429.0,ns,44
bench atonce with size 8192,SHA384,,,,862205.0,ns,45
bench atonce with size 8192,SHA384,,,,881450.0,ns,46
bench atonce with size 8192,SHA384,,,,900555.0,ns,47
bench atonce with size 8192,SHA384,,,,924656.0,ns,48
bench atonce with size 8192,SHA384,,,,914268.0,ns,49
bench atonce with size 8192,SHA384,,,,1042469.0,ns,50
bench atonce with size 8192,SHA384,,,,1141750.0,ns,51
bench atonce with size 8192,SHA384,,,,1283708.0,ns,52
bench atonce with size 8192,SHA384,,,,1077606.0,ns,53
bench atonce with size 8192,SHA384,,,,1093666.0,ns,54
bench atonce with size 8192,SHA384,,,,1264805.0,ns,55
bench atonce with size 8192,SHA384,,,,1044427.0,ns,56
