group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 64,BLAKE3_STD,,,,9931.0,ns,97
bench atonce with size 64,BLAKE3_STD,,,,19738.0,ns,194
bench atonce with size 64,BLAKE3_STD,,,,29520.0,ns,291
bench atonce with size 64,BLAKE3_STD,,,,39483.0,ns,388
bench atonce with size 64,BLAKE3_STD,,,,68654.0,ns,485
bench atonce with size 64,BLAKE3_STD,,,,113714.0,ns,582
bench atonce with size 64,BLAKE3_STD,,,,100220.0,ns,679
bench atonce with size 64,BLAKE3_STD,,,,78578.0,ns,776
bench atonce with size 64,BLAKE3_STD,,,,127478.0,ns,873
bench atonce with size 64,BLAKE3_STD,,,,152367.0,ns,970
bench atonce with size 64,BLAKE3_STD,,,,163216.0,ns,1067
bench atonce with size 64,BLAKE3_STD,,,,118520.0,ns,1164
bench atonce with size 64,BLAKE3_STD,,,,165697.0,ns,1261
bench atonce with size 64,BLAKE3_STD,,,,137984.0,ns,1358
bench atonce with size 64,BLAKE3_STD,,,,147963.0,ns,1455
bench atonce with size 64,BLAKE3_STD,,,,157260.0,ns,1552
bench atonce with size 64,BLAKE3_STD,,,,167736.0,ns,1649
bench atonce with size 64,BLAKE3_STD,,,,176979.0,ns,1746
bench atonce with size 64,BLAKE3_STD,,,,186806.0,ns,1843
bench atonce with size 64,BLAKE3_STD,,,,274640.0,ns,1940
bench atonce with size 64,BLAKE3_STD,,,,386831.0,ns,2037
bench atonce with size 64,BLAKE3_STD,,,,218019.0,ns,2134
bench atonce with size 64,BLAKE3_STD,,,,226905.0,ns,2231
bench atonce with size 64,BLAKE3_STD,,,,237472.0,ns,2328
bench atonce with size 64,BLAKE3_STD,,,,324773.0,ns,2425
bench atonce with size 64,BLAKE3_STD,,,,292619.0,ns,2522
bench atonce with size 64,BLAKE3_STD,,,,267566.0,ns,2619
bench atonce with size 64,BLAKE3_STD,,,,276699.0,ns,2716
bench atonce with size 64,BLAKE3_STD,,,,286293.0,ns,2813
bench atonce with size 64,BLAKE3_STD,,,,297123.0,ns,2910
bench atonce with size 64,BLAKE3_STD,,,,379346.0,ns,3007
bench atonce with size 64,BLAKE3_STD,,,,372998.0,ns,3104
bench atonce with size 64,BLAKE3_STD,,,,417955.0,ns,3201
bench atonce with size 64,BLAKE3_STD,,,,384962.0,ns,3298
bench atonce with size 64,BLAKE3_STD,,,,587812.0,ns,3395
bench atonce with size 64,BLAKE3_STD,,,,371602.0,ns,3492
bench atonce with size 64,BLAKE3_STD,,,,403446.0,ns,3589
bench atonce with size 64,BLAKE3_STD,,,,505691.0,ns,3686
bench atonce with size 64,BLAKE3_STD,,,,625681.0,ns,3783
bench atonce with size 64,BLAKE3_STD,,,,552780.0,ns,3880
bench atonce with size 64,BLAKE3_STD,,,,558063.0,ns,3977
bench atonce with size 64,BLAKE3_STD,,,,486005.0,ns,4074
bench atonce with size 64,BLAKE3_STD,,,,421137.0,ns,4171
bench atonce with size 64,BLAKE3_STD,,,,432220.0,ns,4268
bench atonce with size 64,BLAKE3_STD,,,,443176.0,ns,4365
