group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 16384,BLAKE3_STD,,,,16921.0,ns,1
bench atonce with size 16384,BLAKE3_STD,,,,69122.0,ns,2
bench atonce with size 16384,BLAKE3_STD,,,,49337.0,ns,3
bench atonce with size 16384,BLAKE3_STD,,,,123030.0,ns,4
bench atonce with size 16384,BLAKE3_STD,,,,138639.0,ns,5
bench atonce with size 16384,BLAKE3_STD,,,,99010.0,ns,6
bench atonce with size 16384,BLAKE3_STD,,,,177483.0,ns,7
bench atonce with size 16384,BLAKE3_STD,,,,265562.0,ns,8
bench atonce with size 16384,BLAKE3_STD,,,,171861.0,ns,9
bench atonce with size 16384,BLAKE3_STD,,,,180814.0,ns,10
bench atonce with size 16384,BLAKE3_STD,,,,180583.0,ns,11
bench atonce with size 16384,BLAKE3_STD,,,,196860.0,ns,12
bench atonce with size 16384,BLAKE3_STD,,,,213079.0,ns,13
bench atonce with size 16384,BLAKE3_STD,,,,229764.0,ns,14
bench atonce with size 16384,BLAKE3_STD,,,,363225.0,ns,15
bench atonce with size 16384,BLAKE3_STD,,,,438497.0,ns,16
bench atonce with size 16384,BLAKE3_STD,,,,287063.0,ns,17
bench atonce with size 16384,BLAKE3_STD,,,,313612.0,ns,18
bench atonce with size 16384,BLAKE3_STD,,,,425114.0,ns,19
bench atonce with size 16384,BLAKE3_STD,,,,392130.0,ns,20
bench atonce with size 16384,BLAKE3_STD,,,,454208.0,ns,21
bench atonce with size 16384,BLAKE3_STD,,,,610665.0,ns,22
bench atonce with size 16384,BLAKE3_STD,,,,396267.0,ns,23
bench atonce with size 16384,BLAKE3_STD,,,,489287.0,ns,24
bench atonce with size 16384,BLAKE3_STD,,,,651997.0,ns,25
bench atonce with size 16384,BLAKE3_STD,,,,731063.0,ns,26
bench atonce with size 16384,BLAKE3_STD,,,,801151.0,ns,27
bench atonce with size 16384,BLAKE3_STD,,,,797856.0,ns,28
bench atonce with size 16384,BLAKE3_STD,,,,919115.0,ns,29
bench atonce with size 16384,BLAKE3_STD,,,,492731.0,ns,30
bench atonce with size 16384,BLAKE3_STD,,,,508430.0,ns,31
bench atonce with size 16384,BLAKE3_STD,,,,654364.0,ns,32
bench atonce with size 16384,BLAKE3_STD,,,,541413.0,ns,33
bench atonce with size 16384,BLAKE3_STD,,,,557733.0,ns,34
bench atonce with size 16384,BLAKE3_STD,,,,574340.0,ns,35
