group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 1048576,SHA512,,,,8692009.0,ns,3
bench atonce with size 1048576,SHA512,,,,8436043.0,ns,3
bench atonce with size 1048576,SHA512,,,,7775921.0,ns,3
bench atonce with size 1048576,SHA512,,,,7411701.0,ns,3
bench atonce with size 1048576,SHA512,,,,7275777.0,ns,3
bench atonce with size 1048576,SHA512,,,,7161040.0,ns,3
bench atonce with size 1048576,SHA512,,,,7487115.0,ns,3
bench atonce with size 1048576,SHA512,,,,7616395.0,ns,3
bench atonce with size 1048576,SHA512,,,,7572086.0,ns,3
bench atonce with size 1048576,SHA512,,,,7350612.0,ns,3
bench atonce with size 1048576,SHA512,,,,7393061.0,ns,3
bench atonce with size 1048576,SHA512,,,,7076532.0,ns,3
bench atonce with size 1048576,SHA512,,,,8073056.0,ns,3
bench atonce with size 1048576,SHA512,,,,7236087.0,ns,3
bench atonce with size 1048576,SHA512,,,,7260008.0,ns,3
bench atonce with size 1048576,SHA512,,,,7196535.0,ns,3
bench atonce with size 1048576,SHA512,,,,7099537.0,ns,3
bench atonce with size 1048576,SHA512,,,,7582453.0,ns,3
bench atonce with size 1048576,SHA512,,,,7266388.0,ns,3
bench atonce with size 1048576,SHA512,,,,7893668.0,ns,3
bench atonce with size 1048576,SHA512,,,,7139936.0,ns,3
bench atonce with size 1048576,SHA512,,,,7073156.0,ns,3
bench atonce with size 1048576,SHA512,,,,7140479.0,ns,3
bench atonce with size 1048576,SHA512,,,,7089403.0,ns,3
bench atonce with size 1048576,SHA512,,,,7467776.0,ns,3
bench atonce with size 1048576,SHA512,,,,7571530.0,ns,3
bench atonce with size 1048576,SHA512,,,,7527127.0,ns,3
bench atonce with size 1048576,SHA512,,,,7357312.0,ns,3
bench atonce with size 1048576,SHA512,,,,7158147.0,ns,3
bench atonce with size 1048576,SHA512,,,,7280290.0,ns,3
bench atonce with size 1048576,SHA512,,,,7970669.0,ns,3
bench atonce with size 1048576,SHA512,,,,7232600.0,ns,3
bench atonce with size 1048576,SHA512,,,,7271917.0,ns,3
bench atonce with size 1048576,SHA512,,,,7210384.0,ns,3
bench atonce with size 1048576,SHA512,,,,7162745.0,ns,3
bench atonce with size 1048576,SHA512,,,,7113667.0,ns,3
bench atonce with size 1048576,SHA512,,,,7109937.0,ns,3
bench atonce with size 1048576,SHA512,,,,8092218.0,ns,3
bench atonce with size 1048576,SHA512,,,,7172306.0,ns,3
bench atonce with size 1048576,SHA512,,,,7137453.0,ns,3
bench atonce with size 1048576,SHA512,,,,7255281.0,ns,3
