group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
bench atonce with size 32768,SHA384,,,,5578992.0,ns,66
bench atonce with size 32768,SHA384,,,,5900492.0,ns,66
bench atonce with size 32768,SHA384,,,,4959489.0,ns,66
bench atonce with size 32768,SHA384,,,,5109860.0,ns,66
bench atonce with size 32768,SHA384,,,,5303368.0,ns,66
bench atonce with size 32768,SHA384,,,,5357766.0,ns,66
bench atonce with size 32768,SHA384,,,,4977751.0,ns,66
bench atonce with size 32768,SHA384,,,,5030320.0,ns,66
bench atonce with size 32768,SHA384,,,,5012901.0,ns,66
bench atonce with size 32768,SHA384,,,,4947617.0,ns,66
bench atonce with size 32768,SHA384,,,,5000288.0,ns,66
bench atonce with size 32768,SHA384,,,,4988523.0,ns,66
bench atonce with size 32768,SHA384,,,,4924720.0,ns,66
bench atonce with size 32768,SHA384,,,,4927252.0,ns,66
bench atonce with size 32768,SHA384,,,,5003779.0,ns,66
bench atonce with size 32768,SHA384,,,,4939751.0,ns,66
bench atonce with size 32768,SHA384,,,,4888406.0,ns,66
bench atonce with size 32768,SHA384,,,,4852760.0,ns,66
bench atonce with size 32768,SHA384,,,,4888516.0,ns,66
bench atonce with size 32768,SHA384,,,,4925557.0,ns,66
bench atonce with size 32768,SHA384,,,,4927401.0,ns,66
bench atonce with size 32768,SHA384,,,,4854620.0,ns,66
bench atonce with size 32768,SHA384,,,,4925901.0,ns,66
bench atonce with size 32768,SHA384,,,,4890002.0,ns,66
bench atonce with size 32768,SHA384,,,,4851196.0,ns,66
bench atonce with size 32768,SHA384,,,,4852299.0,ns,66
bench atonce with size 32768,SHA384,,,,4928165.0,ns,66
bench atonce with size 32768,SHA384,,,,4875788.0,ns,66
bench atonce with size 32768,SHA384,,,,4910678.0,ns,66
bench atonce with size 32768,SHA384,,,,4962120.0,ns,66
bench atonce with size 32768,SHA384,,,,4851641.0,ns,66
bench atonce with size 32768,SHA384,,,,4853497.0,ns,66
bench atonce with size 32768,SHA384,,,,4924669.0,ns,66
bench atonce with size 32768,SHA384,,,,4853986.0,ns,66
bench atonce with size 32768,SHA384,,,,5147943.0,ns,66
bench atonce with size 32768,SHA384,,,,4961168.0,ns,66
bench atonce with size 32768,SHA384,,,,4927814.0,ns,66
bench atonce with size 32768,SHA384,,,,4967520.0,ns,66
bench atonce with size 32768,SHA384,,,,4853102.0,ns,66
bench atonce with size 32768,SHA384,,,,5227455.0,ns,66
bench atonce with size 32768,SHA384,,,,5040099.0,ns,66
bench atonce with size 32768,SHA384,,,,5009747.0,ns,66
bench atonce with size 32768,SHA384,,,,4928277.0,ns,66
bench atonce with size 32768,SHA384,,,,4930292.0,ns,66
bench atonce with size 32768,SHA384,,,,4856897.0,ns,66
bench atonce with size 32768,SHA384,,,,4930030.0,ns,66
bench atonce with size 32768,SHA384,,,,4856066.0,ns,66
bench atonce with size 32768,SHA384,,,,4930676.0,ns,66
bench atonce with size 32768,SHA384,,,,4961486.0,ns,66
bench atonce with size 32768,SHA384,,,,4853551.0,ns,66
bench atonce with size 32768,SHA384,,,,4852801.0,ns,66
bench atonce with size 32768,SHA384,,,,4908156.0,ns,66
bench atonce with size 32768,SHA384,,,,4854505.0,ns,66
bench atonce with size 32768,SHA384,,,,4927729.0,ns,66
bench atonce with size 32768,SHA384,,,,5337721.0,ns,66
bench atonce with size 32768,SHA384,,,,6192512.0,ns,66
bench atonce with size 32768,SHA384,,,,5016028.0,ns,66
bench atonce with size 32768,SHA384,,,,4988445.0,ns,66
bench atonce with size 32768,SHA384,,,,5048272.0,ns,66
bench atonce with size 32768,SHA384,,,,4890429.0,ns,66
bench atonce with size 32768,SHA384,,,,4859750.0,ns,66
bench atonce with size 32768,SHA384,,,,5109646.0,ns,66
bench atonce with size 32768,SHA384,,,,4968212.0,ns,66
bench atonce with size 32768,SHA384,,,,4912987.0,ns,66
bench atonce with size 32768,SHA384,,,,4989143.0,ns,66
bench atonce with size 32768,SHA384,,,,4856168.0,ns,66
bench atonce with size 32768,SHA384,,,,4913709.0,ns,66
bench atonce with size 32768,SHA384,,,,4967692.0,ns,66
bench atonce with size 32768,SHA384,,,,4967568.0,ns,66
bench atonce with size 32768,SHA384,,,,4891814.0,ns,66
